id	genres	lang	danceability	energy	key	mode	valence	tempo	duration_ms	primary_genre
cwnsvI4ZiwmTmTcv	POP PUNK	EN	0.424	0.89	9.0	1.0	0.379	171.062	175840	POP
3FJEo2izgyIYtrQo	INDIE POP,POP	EN	0.561	0.341	8.0	1.0	0.185	113.994	343544	POP
K2HON676YJBCNObv	POP,INDIE POP	EN	0.753	0.59	0.0	1.0	0.593	123.028	235693	POP
VzY36FO8t9sDy1h9	POP,ELECTRONIC	EN	0.643	0.622	8.0	1.0	0.469	94.026	227560	POP
quL6tIfEUSkeMLkX	SOUL,FUNK,FUNK,POP,SOUL	EN	0.8759999999999999	0.448	0.0	1.0	0.72	90.01899999999998	324907	POP
QDeJLfAmX3XISBxp	DISCO,POP,SOUL	EN	0.6609999999999999	0.94	11.0	0.0	0.805	121.998	245987	POP
hPfut1lq9JsAiBjD	ELECTRONIC,TRANCE,POP	EN	0.612	0.925	7.0	1.0	0.42	139.996	207507	POP
h4aZ1AriL3GLaXDM	POP,SOUL,ELECTRONIC	EN	0.499	0.765	7.0	0.0	0.306	131.986	261891	POP
wdM8eC1wIZ9Xf4Vw	SOUL,POP	EN	0.649	0.82	0.0	1.0	0.355	109.952	191867	POP
8UHymYoXa3isBhwI	POP	EN	0.371	0.6659999999999999	0.0	1.0	0.449	185.476	238440	POP
0A5hn2Tk34p1g4ZU	POP,POP	EN	0.6779999999999999	0.61	0.0	1.0	0.919	117.04	170000	POP
14XrHngwi1NTttF5	POP	EN	0.627	0.583	5.0	0.0	0.299	129.674	281333	POP
147m2Rt3GO6x917C	POP,SYNTHPOP	EN	0.635	0.937	1.0	1.0	0.54	123.89	335627	POP
mvMNmRspQhqLNzvo	POP,ELECTRONIC	EN	0.438	0.773	9.0	0.0	0.381	143.981	201764	POP
kRH5Xp1h1dFkIjMF	INDIE POP	EN	0.5760000000000001	0.41	2.0	0.0	0.188	76.82	243600	POP
MLaFgawOBOoC2MiT	POP,LATIN,MERENGUE	EN	0.652	0.79	1.0	1.0	0.616	145.99200000000005	201720	POP
ACJooOrpJl0RtQWa	POP	EN	0.7290000000000001	0.856	10.0	0.0	0.804	116.467	285093	POP
vWVVdV5sp2fvEXVd	ELECTROPOP	EN	0.59	0.8240000000000001	7.0	0.0	0.385	130.086	264080	POP
vBP6Zb7i67hRVAQc	EXPERIMENTAL,AMBIENT,DREAM POP,ELECTRONIC,LO-FI	EN	0.456	0.858	0.0	1.0	0.677	152.97	250013	POP
QqByYWvW6nhr4uET	SYNTHPOP,NEW WAVE,ELECTRONIC	EN	0.653	0.988	0.0	1.0	0.391	135.596	215267	POP
DIjGnat8N7Eo2TgL	INDIETRONICA,INDIE POP	EN	0.8	0.655	9.0	0.0	0.598	114.004	225263	POP
RigbzHogXvk7OSdr	J-POP,POP,J-POP	EN	0.473	0.7390000000000001	8.0	1.0	0.341	143.972	314187	POP
uvRBt3gxIumKNPnQ	DREAM POP,SHOEGAZE	EN	0.389	0.83	7.0	1.0	0.634	92.471	187347	POP
DpbGgvFeEURWFamM	POP	EN	0.586	0.6559999999999999	7.0	0.0	0.4970000000000001	135.847	204040	POP
jhb9YqjeCqbKynkZ	POP,POP	EN	0.745	0.579	1.0	1.0	0.645	97.002	293947	POP
4LgU0HMsp3HcCiCp	POP,INDIE POP,DREAM POP	EN	0.715	0.632	0.0	1.0	0.586	122.036	187641	POP
kXfsNNlnFHs3Ydue	POP	EN	0.787	0.696	9.0	1.0	0.924	134.99	188160	POP
Q0PL8SnxSI3W62wb	POP	EN	0.42	0.555	5.0	0.0	0.287	116.071	233267	POP
sfdmrvDRhf1uDLB9	POP	EN	0.713	0.774	2.0	1.0	0.7859999999999999	120.004	252360	POP
5XsXoiaPri2ieNCP	FUTUREPOP,EBM,INDUSTRIAL,ELECTRONIC	EN	0.711	0.727	10.0	0.0	0.614	125.0	385280	POP
4OdvTnb5izTkbXGY	POP	EN	0.563	0.895	8.0	1.0	0.6829999999999999	127.009	228293	POP
0Kdq3l3gHxgkoTt6	POP	EN	0.735	0.5760000000000001	4.0	0.0	0.532	180.03599999999997	245293	POP
BivoueuW0MTB3psF	DREAM POP,AMBIENT,INDIE POP,EXPERIMENTAL	EN	0.51	0.752	8.0	1.0	0.357	99.951	307069	POP
k5IP53hCRO1JFjR0	DREAM POP,INDIE POP,ART POP,ALTERNATIVE DANCE	EN	0.763	0.156	2.0	0.0	0.0754	96.012	286160	POP
DQBT7O5kUHcrh9J4	POP	EN	0.484	0.53	9.0	1.0	0.5870000000000001	71.469	277133	POP
cjB2xbyrJCqZ8JXE	K-POP	EN	0.711	0.86	0.0	1.0	0.336	140.07299999999998	156485	POP
MK8ZOOANyJjmtDeK	POP,ELECTRONIC	EN	0.371	0.329	0.0	0.0	0.0539	173.66099999999997	340493	POP
2DG6VPhB8fVYBmzw	ELECTRONIC,ELECTRO,SYNTHPOP	EN	0.772	0.98	3.0	1.0	0.642	127.364	230200	POP
wSPBVumayCoT2TpP	INDIE POP	EN	0.496	0.857	0.0	1.0	0.544	130.00799999999998	236880	POP
YTN34X6pBa6oS6vK	POP,POP	EN	0.505	0.962	7.0	0.0	0.355	135.115	186987	POP
UCs2tvacS3zLJEvr	POP	EN	0.302	0.336	10.0	1.0	0.158	154.738	208347	POP
SxIk5lAKcpxvAhfO	POP,REGGAE	EN	0.89	0.477	2.0	0.0	0.659	121.966	212173	POP
H9Sgekz5njcDMje3	INDIE POP,AMBIENT	EN	0.599	0.638	11.0	0.0	0.8540000000000001	112.011	323859	POP
07x6lrZgOppJvzmw	NU DISCO,ELECTROPOP,HOUSE,NEW WAVE	EN	0.68	0.6629999999999999	1.0	1.0	0.526	112.999	433583	POP
Tiom4oADlYSDShFt	POP	EN	0.569	0.517	5.0	1.0	0.508	78.844	241293	POP
3pLZ3brCoWQbT3kq	BRITPOP	EN	0.718	0.486	9.0	1.0	0.56	122.047	154865	POP
ac6oJAIFYM730IcS	SOUL,POP	EN	0.698	0.843	1.0	1.0	0.894	105.83	219413	POP
wgkdQICrN5jxn7qf	INDIE POP,SYNTHPOP,NEW WAVE	EN	0.486	0.8690000000000001	2.0	1.0	0.114	121.866	230928	POP
88wFdenwAydEmiUv	POP	EN	0.472	0.597	6.0	1.0	0.202	129.805	196493	POP
Zz0FGpyug4LcTEYe	ELECTRONIC,DUBSTEP,POP	EN	0.476	0.858	8.0	0.0	0.379	141.958	246200	POP
XMltYWZFjoHMNz5T	RAP,INDIE POP	EN	0.599	0.364	5.0	1.0	0.716	98.659	148072	POP
2bd2763C8Ue15RlM	ELECTRONIC,SYNTHPOP,ELECTRO	EN	0.573	0.913	11.0	1.0	0.831	106.124	251893	POP
w8DUu6DPPkoeUAdv	POP	EN	0.469	0.309	0.0	0.0	0.265	165.88	196907	POP
qNQD9UOrBYvuOmAz	POP,NEW WAVE,POP	EN	0.917	0.588	10.0	1.0	0.828	110.077	184480	POP
nHfe10SJOhJKhZjk	ART POP,AMBIENT	EN	0.338	0.522	5.0	1.0	0.276	120.051	281358	POP
r34bG75rk9BLtEcY	K-POP	EN	0.736	0.713	6.0	0.0	0.541	128.964	192131	POP
M3AtyZ9SdJ48inqo	INDIE POP,ELECTROPOP,SYNTHPOP	EN	0.336	0.262	2.0	0.0	0.317	115.118	108569	POP
79CLZcmWrwac8kSX	POP	EN	0.732	0.8540000000000001	6.0	0.0	0.747	82.82700000000001	218667	POP
oeEzEauOxPuvpYhC	DANCE POP,REGGAETON	EN	0.888	0.6659999999999999	10.0	0.0	0.464	125.993	230733	POP
dw61WvGU01aJ3X5m	POP	EN	0.634	0.8909999999999999	4.0	0.0	0.507	126.982	239160	POP
bGJ1fPLmmLZElMwP	POP	EN	0.413	0.8290000000000001	4.0	1.0	0.677	191.477	265533	POP
P023l5L8rU2oovl7	POP,POP	EN	0.647	0.821	6.0	0.0	0.612	147.047	308760	POP
75um1cWMkD2NyGfW	SYNTHPOP,INDIE POP,INDIE POP	EN	0.638	0.738	6.0	0.0	0.657	97.021	243147	POP
8YXLIc4aYE00WlMx	POP	EN	0.72	0.8009999999999999	1.0	1.0	0.649	94.974	212587	POP
xfcY5baE15EL045f	POP,ELECTRONIC,EDM	EN	0.72	0.807	11.0	0.0	0.305	124.946	197993	POP
EWFCsFHyH8rRb0Jw	POP	EN	0.409	0.447	8.0	1.0	0.258	129.464	235280	POP
QqOGW1wmzGur0M6F	POP,LO-FI	EN	0.649	0.515	10.0	0.0	0.848	116.713	303500	POP
W3qPAhJ3ywjG5NRG	BRITPOP,POP	EN	0.282	0.309	0.0	1.0	0.0371	77.507	355792	POP
UCIQ74RDzMSU3VMX	POP,ELECTRONIC,TEEN POP	EN	0.638	0.708	1.0	0.0	0.5820000000000001	103.16	132233	POP
vab0HNjAVRMO8kNc	POP	EN	0.426	0.132	0.0	1.0	0.283	85.039	232235	POP
SWczZqyNmwPYJ59R	ELECTRONIC,INDIETRONICA,POP	EN	0.715	0.922	1.0	1.0	0.754	124.979	226307	POP
WpGLBSCUb6PAUj5x	ELECTRONIC,PUNK,BUBBLEGUM POP	EN	0.848	0.7909999999999999	0.0	1.0	0.762	146.881	198420	POP
iO42ZPnKc8cXr6Ot	POP	EN	0.556	0.81	3.0	1.0	0.309	79.005	226013	POP
RT5FqDcdujODroeK	DISCO,ELECTRONIC,SYNTHPOP,SOUNDTRACK	EN	0.568	0.8190000000000001	0.0	0.0	0.324	120.001	269640	POP
ya5LHoH1qoNdjsEd	NEW WAVE,POP,ELECTRONIC	EN	0.573	0.888	0.0	1.0	0.964	127.033	242000	POP
hkutV4VF8nhxNgua	POP,DISCO,SYNTHPOP	EN	0.59	0.7020000000000001	2.0	0.0	0.894	106.063	271907	POP
TSNeuJmI2QLLS3Th	TECHNO,J-POP	EN	0.679	0.898	9.0	1.0	0.961	117.629	310693	POP
FQVp0TfUArszdvIr	POP	EN	0.7090000000000001	0.568	6.0	1.0	0.364	94.987	181600	POP
BxM6Uu5AxwTwF3B1	POP	EN	0.4270000000000001	0.614	0.0	1.0	0.185	119.975	321533	POP
Wi9SO5UuJr9LPHYd	POP,SOUNDTRACK	EN	0.7340000000000001	0.706	0.0	1.0	0.335	119.993	213573	POP
bTkJoM0Zcj0lh4N4	POP,HOUSE	EN	0.774	0.626	8.0	1.0	0.5	120.165	213933	POP
I4StnPJzqOBoLX6P	POP	EN	0.584	0.7809999999999999	2.0	1.0	0.7170000000000001	168.202	220227	POP
Xccqfq1iLhRkBK8X	POP	EN	0.852	0.523	5.0	0.0	0.65	130.154	237533	POP
RUzWFNixCgzSSQFh	POP,SOUL	EN	0.75	0.667	7.0	1.0	0.8859999999999999	95.087	215453	POP
VkDGc2hML7fhSsUv	POP	EN	0.797	0.7290000000000001	1.0	0.0	0.8809999999999999	104.184	149627	POP
osTVABNWXNfEO3zZ	SOUL,POP	EN	0.613	0.735	1.0	1.0	0.326	114.922	188440	POP
WhiYwDWJ4nv8nPxc	POP	EN	0.462	0.511	1.0	1.0	0.473	110.273	168813	POP
uvpOsSdirQg2jsPl	POP	EN	0.45	0.542	6.0	1.0	0.807	76.39	156933	POP
OgmXGfwICgmbioCU	POP,ELECTRONIC	EN	0.519	0.8140000000000001	6.0	1.0	0.381	127.968	199849	POP
l00UyVcQ2zzvQBND	POP,NEW WAVE,SYNTHPOP,NEW ROMANTIC	EN	0.763	0.461	10.0	1.0	0.918	106.832	324667	POP
hJlAMmiWXEoBZEtA	POP	EN	0.669	0.652	0.0	1.0	0.522	101.907	235481	POP
hCmKSDex1ZQZJexW	POP,POP,EASY LISTENING	EN	0.37	0.295	7.0	1.0	0.5920000000000001	162.97299999999996	185933	POP
3znWpQrvfXHgXgOg	INDIE POP,POP,JAZZ	EN	0.61	0.579	9.0	1.0	0.203	98.02	210492	POP
4nTnIhNasaUB0Tfp	POP,INDIE POP	EN	0.603	0.615	10.0	0.0	0.485	99.857	158805	POP
WoYu9Gdi1CDMWddx	POP,SOUL	EN	0.5710000000000001	0.8059999999999999	0.0	0.0	0.8190000000000001	150.158	224773	POP
NW9BzwacvfqE9hA6	INDIE POP	EN	0.57	0.7909999999999999	7.0	1.0	0.15	195.88	186773	POP
WUaeeIB2K7V61JKF	POP	EN	0.777	0.746	5.0	0.0	0.381	119.994	216347	POP
MnDqNd92RwoQbNVP	NEW WAVE,NEW ROMANTIC,SYNTHPOP	EN	0.29	0.735	7.0	1.0	0.314	138.451	188000	POP
hehRjsvXPVMOlGEP	SYNTHPOP,ELECTRONIC,SYNTHPOP,ELECTRONIC	EN	0.585	0.696	2.0	1.0	0.138	120.01	262000	POP
EgcDs17Is9rNaaGa	POP	EN	0.7040000000000001	0.382	10.0	1.0	0.601	67.483	188853	POP
Rq5WOkhpOFUOE7RC	POP,ELECTROPOP	EN	0.488	0.512	0.0	1.0	0.0378	132.171	256600	POP
5vWiUYie3htPRoBQ	POP	EN	0.591	0.522	8.0	0.0	0.149	114.015	287733	POP
vu76tzWGcjFy5jTk	ELECTRONIC,ELECTROPOP	EN	0.395	0.726	0.0	1.0	0.116	152.971	267285	POP
UYpy3id4Xlo76dyt	DREAM POP	EN	0.449	0.5920000000000001	2.0	0.0	0.404	186.01	183720	POP
QQO1CFtP5BL0RBl7	POP,HOUSE,ELECTRONIC	EN	0.7490000000000001	0.841	3.0	0.0	0.6679999999999999	127.999	194800	POP
CrWZ4LO64hAi8BJv	POP	EN	0.547	0.197	10.0	1.0	0.402	133.85	191827	POP
uwLIoXd8iaKbJiB4	POP	EN	0.511	0.615	1.0	1.0	0.151	85.963	230880	POP
MulmdescIYeDoipd	COUNTRY,POP	EN	0.467	0.363	6.0	1.0	0.431	146.849	227840	POP
4grnFRYaFqqWlKXE	POP,COUNTRY	EN	0.5579999999999999	0.851	2.0	1.0	0.85	191.96400000000003	213360	POP
GAAKudgp16JCLz7o	POP,SOUL	EN	0.6940000000000001	0.823	1.0	1.0	0.6829999999999999	95.83	299827	POP
DoEuKnlEHTnwIoDy	POP	EN	0.489	0.375	1.0	1.0	0.344	79.325	219507	POP
qi4mokr4ZCblMUF1	SYNTHPOP,NEW WAVE	EN	0.705	0.7709999999999999	2.0	1.0	0.6809999999999999	121.994	372427	POP
gmRGmWJcUiTcFkH2	SOUL,POP	EN	0.478	0.7170000000000001	1.0	1.0	0.149	150.111	263573	POP
N6wa7wFwyFz7tA9i	EASY LISTENING,POP	EN	0.319	0.407	2.0	0.0	0.347	80.883	207467	POP
dsZ9d0zfgo1U8buA	POP	EN	0.742	0.885	11.0	1.0	0.201	120.004	242250	POP
JH32ZxHQEnudgBTK	INDIE POP,INDIE POP	EN	0.585	0.8190000000000001	1.0	1.0	0.825	134.958	182246	POP
pHm3fwszNHtG8dGP	INDIE POP,INDIE FOLK	EN	0.64	0.8440000000000001	7.0	1.0	0.313	127.07	189693	POP
wyqfn3yOrEzw8X8b	POP	EN	0.7440000000000001	0.755	4.0	0.0	0.596	101.98	215103	POP
oHZo9i86P6f2BPMz	K-POP	EN	0.741	0.926	9.0	0.0	0.5710000000000001	106.99	198867	POP
GZK8GinbCk2BZ0pz	DREAM POP	EN	0.31	0.624	0.0	0.0	0.155	173.989	222778	POP
0nRZDhvxdZ5ftNwv	POP	EN	0.778	0.64	5.0	1.0	0.7659999999999999	137.253	227173	POP
tKl5pBKu2nj5iwNh	INDIE POP	EN	0.36	0.7959999999999999	2.0	1.0	0.204	149.981	253027	POP
a6ukZifuQVAkirmV	POP	EN	0.794	0.6409999999999999	0.0	1.0	0.715	155.078	204907	POP
736vUCVbP4urNh8c	POP	EN	0.7070000000000001	0.933	8.0	0.0	0.8190000000000001	93.021	160307	POP
Lnvt41s0yD0oYA7O	BAROQUE POP	EN	0.7020000000000001	0.573	7.0	1.0	0.909	100.525	267600	POP
ccs2vuKZfAgrrojJ	NEW WAVE,SYNTHPOP,NEW ROMANTIC	EN	0.5379999999999999	0.884	1.0	1.0	0.545	141.168	254773	POP
AwjrGB4OEhl6Ak6x	BAROQUE POP	EN	0.21	0.269	11.0	0.0	0.216	179.72099999999998	219773	POP
NauCKfcYbRy3rs9M	POP,INDIE POP	EN	0.462	0.767	10.0	1.0	0.901	201.064	240320	POP
ymK8cDcac2DYjXDG	POP,INDIE POP	EN	0.765	0.621	0.0	0.0	0.7979999999999999	102.065	212267	POP
sZJvpi7qLGZLl5Gh	POP	EN	0.674	0.813	2.0	0.0	0.601	92.923	258920	POP
4D8c4sSLzfkTCtic	POP	EN	0.5	0.44	3.0	0.0	0.143	138.374	406040	POP
yDY2BvT3HQPs4A38	INDIE POP,TWEE POP,JANGLE POP	EN	0.301	0.843	11.0	1.0	0.599	92.839	156613	POP
sNQV6GVwyvTRQQuJ	POP	EN	0.603	0.85	5.0	1.0	0.7490000000000001	105.036	248373	POP
8kAuhNtLQTtYDYEh	SOUL,POP,ELECTRONIC,DEEP HOUSE	EN	0.669	0.747	6.0	1.0	0.483	122.531	242440	POP
reDLKxp9C1J0LanE	HOUSE,POP,HOUSE,POP	EN	0.807	0.653	7.0	1.0	0.845	120.08	245000	POP
4E9N3mIUavFVxMEz	POP	EN	0.672	0.804	5.0	0.0	0.388	90.021	238813	POP
8Ydp8kCTq8KbH7TD	POP	EN	0.78	0.755	6.0	1.0	0.862	101.557	232907	POP
EWATvesoq1TPX8d4	DREAM POP	EN	0.452	0.211	1.0	1.0	0.034	98.988	255770	POP
qv0QBR9djc9UhRaI	POP,ELECTRONIC	EN	0.63	0.938	7.0	0.0	0.961	132.039	218373	POP
P8yIRF1hhciQSNYK	INDIE POP,INDIE POP,LO-FI	EN	0.409	0.772	8.0	1.0	0.447	141.967	168293	POP
ql0lZG2weH2Y1U2P	COUNTRY,COUNTRY POP	EN	0.607	0.534	2.0	1.0	0.297	85.95299999999997	261453	POP
7tVxhvuWubgrf413	NEW WAVE,POP	EN	0.604	0.723	1.0	0.0	0.68	83.455	340627	POP
O6vD07NZSra10gTG	ELECTRONIC,POP	EN	0.604	0.621	7.0	0.0	0.259	139.966	197240	POP
gQbivAeNzh1daC1x	POP,SOUL,POP	EN	0.508	0.72	11.0	0.0	0.472	79.983	261640	POP
FYpoCbmHaJM9HkA6	EUROVISION,POP	EN	0.7340000000000001	0.521	7.0	1.0	0.7070000000000001	107.065	184693	POP
RwdI0DNigIzN88Ap	INDIE POP,POST-PUNK,LO-FI,INDIE POP	EN	0.405	0.7709999999999999	7.0	1.0	0.448	116.601	568093	POP
vGKv3Mi5svmg134O	POP,LATIN	EN	0.6920000000000001	0.722	7.0	0.0	0.85	125.956	192040	POP
O5E3NnOixa3alok3	POP	EN	0.57	0.8859999999999999	6.0	0.0	0.805	158.035	219773	POP
nFFhyKxWiBxvTTng	ELECTRONIC,SYNTHPOP	EN	0.763	0.602	0.0	1.0	0.132	120.014	325497	POP
tYIgX5vtrAmEX3yB	POP PUNK	EN	0.609	0.526	6.0	0.0	0.5870000000000001	90.997	108013	POP
3DoZac2uua0tmiDE	POP	EN	0.413	0.481	9.0	0.0	0.544	84.68799999999997	267819	POP
M48SPvc02ekdFtLB	NEW WAVE,POP,SYNTHPOP	EN	0.716	0.634	2.0	1.0	0.348	110.789	329107	POP
DrqZiBTqs6KkkAdx	POP,SOUL	EN	0.6559999999999999	0.727	1.0	1.0	0.652	100.526	268293	POP
umEfNFuNrhD9Fvrr	POP,DISNEY	EN	0.7240000000000001	0.4370000000000001	10.0	0.0	0.7170000000000001	92.982	184500	POP
whu0rUjuzs7ETw5O	POP	EN	0.407	0.157	10.0	1.0	0.0965	76.384	322987	POP
Vw887TL24GSYgqPF	POP PUNK,PUNK	EN	0.561	0.8540000000000001	8.0	1.0	0.0628	122.953	282495	POP
C4Dh9baWbtbP7yGR	POP,GOSPEL,ELECTROPOP	EN	0.66	0.291	10.0	1.0	0.1689999999999999	120.015	264533	POP
m8nmFoUKRziLaHtL	DREAM POP,SHOEGAZE	EN	0.578	0.882	11.0	0.0	0.86	119.51	231133	POP
ecFa2ZTHkfUh48Jt	DREAM POP,DREAM POP,SHOEGAZE	EN	0.172	0.483	7.0	1.0	0.33	167.233	272067	POP
V9dKrXTzhw69K3JQ	POP	EN	0.612	0.619	2.0	1.0	0.469	99.71	213960	POP
6n2cFrUrXmZteL24	POP PUNK,POST-HARDCORE	EN	0.426	0.913	1.0	1.0	0.4370000000000001	95.087	157867	POP
V2oxpd4gMLE75jbV	POST-PUNK,SYNTHPOP	EN	0.431	0.91	7.0	1.0	0.7659999999999999	81.488	351600	POP
54WK4pEWQ4eCHIhc	POP	EN	0.625	0.753	6.0	0.0	0.539	88.956	223299	POP
KBTidgqoZ3UCVBVW	POP,SOUL	EN	0.7240000000000001	0.616	4.0	1.0	0.433	85.16799999999998	240893	POP
vrQifgxNexb2xlCn	POP	EN	0.522	0.711	5.0	1.0	0.462	87.98899999999998	388339	POP
QFjS9mfQJYeYoYYW	POP,ELECTROPOP,TEEN POP	EN	0.757	0.6829999999999999	6.0	0.0	0.952	116.953	194427	POP
6m9trWTP44StMNR8	POP	EN	0.6629999999999999	0.403	9.0	0.0	0.34	143.671	393533	POP
JZ9IXizv1U6uARxO	DREAM POP,SHOEGAZE,INDIE POP	EN	0.435	0.8690000000000001	0.0	1.0	0.514	79.964	378693	POP
WlXUGW0XZb2eFH0z	COUNTRY,POP	EN	0.599	0.87	0.0	1.0	0.249	128.454	272900	POP
vDlu4RrbZ3uDVVBe	ELECTRONIC,ELECTROPOP,DISCO	EN	0.836	0.753	7.0	1.0	0.922	117.953	236160	POP
KoGNiNdY90hQVkDV	ART POP	EN	0.55	0.453	5.0	0.0	0.152	134.904	224600	POP
xMpIY66y4slwh7fG	POP	EN	0.493	0.42	9.0	1.0	0.342	92.392	199106	POP
7sFqm53hVAE1nyr6	NEW WAVE,POP	EN	0.4970000000000001	0.479	7.0	1.0	0.7	168.933	251200	POP
SchvjjnD6G6Bvi5u	POP	EN	0.5379999999999999	0.742	9.0	0.0	0.425	165.951	258227	POP
Zerl8Ru9rrRC9lu7	POP	EN	0.394	0.821	6.0	0.0	0.509	82.764	223533	POP
EP6sAqIoqmTcts34	ELECTRONIC,SYNTHPOP,NEW WAVE,POST-PUNK	EN	0.522	0.945	5.0	1.0	0.315	140.988	337027	POP
tttADE7gW76fI4Vp	POST-PUNK,SYNTHPOP	EN	0.394	0.993	4.0	0.0	0.451	179.955	202600	POP
sFjslvvRxRPGjy7m	POP,REGGAE,POP	EN	0.705	0.451	9.0	0.0	0.868	77.998	243013	POP
NlG80SaeyqF4IShU	HOUSE,POP,ELECTRONIC	EN	0.638	0.564	9.0	0.0	0.698	135.946	268933	POP
30s684qR17kdPXFt	POP,ELECTRONIC	EN	0.807	0.6659999999999999	7.0	1.0	0.611	114.99	224074	POP
UheOKGKQ4vamSkvr	INDIE POP,POP	EN	0.6659999999999999	0.784	0.0	1.0	0.362	95.988	180427	POP
IovnW5e2LwvX3k3b	DREAM POP,CHILLWAVE,ELECTRONIC	EN	0.6759999999999999	0.343	9.0	0.0	0.262	120.088	248709	POP
cXhSQxOrDoLFB66l	FUNK,DISCO,ACID JAZZ,POP	EN	0.7440000000000001	0.7879999999999999	5.0	1.0	0.88	125.663	215173	POP
bqJHv8YfMa0S7t3p	POP	EN	0.657	0.725	9.0	1.0	0.752	113.172	228000	POP
jark6tVTtsel3gNB	MADCHESTER,BRITPOP	EN	0.578	0.733	0.0	1.0	0.755	127.766	239160	POP
uYX7T070F8SWrI21	DREAM POP,INDIE POP	EN	0.512	0.408	7.0	1.0	0.0882	117.929	229373	POP
V06ws3OZFdhwfuoI	ELECTRONIC,SYNTHPOP,POP	EN	0.7120000000000001	0.625	4.0	0.0	0.303	132.834	205160	POP
kuiMOLYrS0BhS9Np	POP	EN	0.6409999999999999	0.937	3.0	1.0	0.828	132.009	185987	POP
XR5mpcJIa6GRABk5	SINGER-SONGWRITER,INDIE POP,FOLK	EN	0.599	0.738	7.0	1.0	0.693	90.005	259230	POP
YZoWWplVItla4p7M	POP	EN	0.7659999999999999	0.6920000000000001	1.0	1.0	0.691	102.028	205160	POP
Yy1P1AXo7BgZPlon	POP,HOUSE,ELECTRONICA	EN	0.754	0.653	7.0	1.0	0.379	123.084	179746	POP
AOZ4DQXjpkkk6u5M	POP,SOUNDTRACK,NEW WAVE	EN	0.71	0.807	1.0	0.0	0.946	139.55100000000002	218440	POP
wWG9EsguTMvbTA3K	POP	EN	0.745	0.848	2.0	0.0	0.7559999999999999	111.981	186800	POP
enXJH3avfYoABqTB	FOLK,ELECTRONIC,INDIE POP	EN	0.565	0.361	2.0	1.0	0.138	117.967	247880	POP
bXvviuao7YKvR8cD	DREAM POP,INDIE POP	EN	0.56	0.369	4.0	0.0	0.564	128.641	129067	POP
8NRhUyNiiSYvRbjL	POP,DISCO	EN	0.441	0.926	2.0	1.0	0.779	147.564	168827	POP
7PDjA0rUcCiqbJch	K-POP,POP	EN	0.696	0.903	5.0	0.0	0.732	130.584	180427	POP
TGhfapQKwpoybrG2	POP,EUROVISION,POP,EUROVISION	EN	0.6459999999999999	0.503	4.0	0.0	0.134	121.908	178867	POP
BFIvIEtc8XPeUmHz	POP PUNK,MELODIC HARDCORE,HARDCORE	EN	0.522	0.996	10.0	0.0	0.138	96.477	187561	POP
6I1b8FJCmRcEw9sr	POP	EN	0.721	0.541	7.0	0.0	0.263	96.046	256600	POP
50gg9bI8yKrIkROc	POP	EN	0.396	0.927	7.0	1.0	0.648	129.251	239373	POP
295A8c01sRkUrIh5	POP,EDM,POP,ELECTROPOP,ELECTRONIC	EN	0.674	0.748	7.0	1.0	0.612	104.048	190000	POP
4BiVmfZuPae95kmo	POP,POP	EN	0.674	0.74	2.0	1.0	0.531	145.959	190704	POP
lZuTBRyWraGdP8QS	INDIE POP,LO-FI,BEDROOM POP	EN	0.5329999999999999	0.627	9.0	1.0	0.357	123.841	168929	POP
B19JLLqTNb0vZW7F	EUROVISION,POP,EUROVISION,POP	EN	0.476	0.106	1.0	1.0	0.159	108.905	197107	POP
7ynZ0wUcZmaofsuV	DREAM POP,DREAM POP,SHOEGAZE	EN	0.381	0.55	4.0	0.0	0.688	87.04	216733	POP
YdwfdRdnjddBII79	POP	EN	0.863	0.586	7.0	1.0	0.823	111.968	167560	POP
1OAfe3DiTc78qYXz	SYNTHPOP,ELECTROPOP,POP	EN	0.434	0.746	7.0	0.0	0.295	79.634	247560	POP
ez2dRvG4hdbxv3r0	FOLK,POP	EN	0.544	0.529	6.0	1.0	0.403	92.936	254227	POP
f0ViECjQejx5ObId	POP	EN	0.792	0.722	5.0	0.0	0.629	137.959	217613	POP
zgSOemZqz9oVrMmS	POP,POP,TURKISH POP	EN	0.597	0.8320000000000001	2.0	1.0	0.7090000000000001	179.08700000000005	224888	POP
OwsQF86Y98rkNLTk	POP,SOUL	EN	0.389	0.218	4.0	1.0	0.316	84.167	168653	POP
GlULNcGZv1VBQtIy	POST-PUNK,DREAM POP,NEW WAVE	EN	0.6609999999999999	0.395	9.0	1.0	0.475	122.98	233532	POP
nqNTykWz0eL5NOwL	DANCEHALL,REGGAE,POP	EN	0.765	0.6659999999999999	7.0	1.0	0.7559999999999999	87.00200000000002	273360	POP
YhPsfjuYgW1ZdUQE	POP,FOLK	EN	0.708	0.591	11.0	1.0	0.618	120.976	202628	POP
S4LnXU0FWn8pkoow	POP,ELECTRONIC	EN	0.696	0.94	8.0	1.0	0.7	128.005	207976	POP
pDT81fASBcCcQ5lV	SHOEGAZE,DREAM POP,SHOEGAZE,DREAM POP,BRITPOP	EN	0.448	0.868	4.0	1.0	0.393	131.509	170040	POP
Tt2zZfL8oZDkkRJm	SYNTHPOP,POP	EN	0.652	0.6509999999999999	9.0	1.0	0.271	102.52	278594	POP
