id	tags
dEEk7P8JjEcBCq1y	rock,alternative rock,alternative,indie,pop,rock,alternative rock,alternative
dEGgZQR866p8WWaa	electronic,synthpop,swedish,electro,female vocalists
dEHXaXsser89ODzo	electronic,synthpop,dance,electro,australian
dEJPJT8WY2LxrQt3	indie,90s,1998,indie rock,saddest song ever,top five
dETjKKgNfHPDhncf	darkwave,electronic,ebm,electronica,synthpop,electropop
dEVKyjkLup2V7aFl	martin garrix,house,electronic,dance
dEZMnIeCqV1kyb9u	rap,gangsta rap,hip-hop,west coast rap,hip hop,old school
dEcYjEPTnwlXi8jr	doom metal
dEliFOxdpC27Dl9t	indie rock
dEqoBQXx4ZYvMcNt	alternative rock,rock,garage rock,grunge
dErtMJd1QddDzXNd	indie,indie pop,canadian,2017,alternative,indie rock
dEuJjNFpmGiioyZY	pop,80s,70s,abba
dEyFvw1ulgvGg5R8	groove metal,thrash metal,metal,heavy metal,pantera
dF2ofDn5EI8PUcxl	country
dF5tejrDZdzqVxKO	pop punk,rock,alternative rock,emo,pop rock,pop punk,rock,emo
dF87GKFaA3sK4HJ7	blues,psychedelic,60s,experimental,rock
dF8pBFTRgmb0LLG9	noise rock,1987
dFBddX0aSDtxlCyl	soundtrack,musicals,musical,julie andrews,broadway
dFCdjwd76OSUqIHi	fip,dubstep,electronic,dubstep,experimental
dFCnQYeUSkl4J0t0	pop,pop rock,alternative,electropop
dFGmuCgUfivWqM8X	rock,alternative,lol im stupid,why so serious
dFJF4Ip54UdVAAQl	heavy metal,hard rock,classic rock,metal
dFJdDlSyWECT25PV	funk,soul,70s,rhythm and blues
dFK26JLdqBWgSbve	electronic,hip-hop,beats,dance,rnb,experimental
dFM89zGr7KIRDg6s	hip hop,rap,hip-hop,christina aguilera,alex da kid,best of 2010
dFMxvRV4dMa8qqr2	deathcore
dFOQsjNCJFb7MLa7	soul,rnb,smooth,soul,motown,female vocalists
dFOSPB5nBNAXxYzZ	hip-hop,rap,80s,beastie boys,hip hop,old school
dFP6Lt2QdCUtzKQV	hardcore,acoustic,electronic,hard rock,metalcore,post-hardcore,metalcore,screamo
dFR1biVTOyeBBobf	bossa nova,brazilian,chillout,brasil,fip,bossa nova,brazilian,female vocalists
dFSAqmJvCkZAMEHH	hip-hop,old school,rap,hip hop
dFSYLqdJoo4asN7e	reggae,latin - reggae
dFSaUHboW1O6gmsu	pop,rock,pop rock,avril lavigne,female vocalists
dFTPlYByIaC04qVY	southern rock,classic rock,70s,rock
dFZ0gxNUugTK7ZXM	60s,pop,female vocalists,1966
dFZRSoPHlvlSJP7d	pop,disney,ashley tisdale,kiss the girl,female vocalists
dFaoGkAXWhAzWF0V	mpb,bossa nova,brazilian,female vocalists,brasil
dFbTHpZiRO2yfqd5	black metal,avant-garde metal
dFbdQBKU6jduL2G4	punk,indie,emo,indie rock,pop punk,midwest emo
dFf3eubNEbjsoRkA	2018,indie pop,jangle pop,indie pop,jangle pop,indie
dFfCQCQL9UM2uFn1	indie rock,rock,alternative rock,alternative,indie,kings of leon
dFgFUtkGTwvWH09o	blues
dFkiLWC89oHRsSAH	experimental,new to 2,1009rh,renegadesteve2 library,psychedelic,cover
dFlCMQDiNTxgEjye	hip hop,british hip hop,english hip hop
dFn55XGoGKbYsTxs	rock,female vocalists,dutch,2018,pop,rock,female vocalists,dutch
dFoe2vg2ND2zkWRp	80s,new wave,pop,female vocalists,rock
dFpy2Dm9PbLCf0JQ	electronic,singer-songwriter,hip-hop,experimental
dFw4uIKeFCx32If9	grunge,riot grrrl,alternative metal
dG4AHpM4hPKl52Zo	indie,singer-songwriter,folk,soul,indie,singer-songwriter,soul
dG4OW3f5B4p8FrLm	female vocalists,alternative,80s,experimental,singer-songwriter,british
dG79PeWA0lQCVaHu	progressive rock,yes,symphonic rock
dG7sWsYx9Jh1Gb4g	neofolk,industrial,apocalyptic folk
dG8KcETkOwhiW45q	shoegaze,driving,dreamy,july,best of 2013,nugaze
dGCMt6Vgl3JKdDtN	indie,rock,indie rock,indie,indie rock,alternative
dGGI7B2q3ypHb44g	progressive rock,experimental,rock,psychedelic
dGGNTREv41QehWb0	folk,acoustic,comedy,gabe,folk,acoustic,comedy
dGIanZF3znUUu07p	brasil,jazz,folk,latin
dGMlxKQEViGclcBG	post-punk,80s,goth,new wave,gothic
dGQPXCEP2kvU5zqd	alternative rock,hard rock,female vocalists,alternative metal,alternative,gothic metal
dGRO6FY1BRlU9az4	indie rock,all,london,british
dGRfgx6qP1IrRmCc	indie,experimental,canadian,indie,indie rock,canadian
dGUYxBwLD5XHPF7P	new wave,80s
dGXIkT3yukiYLrRV	cloud rap,hip-hop,rap,trap,phonk
dGXwUNSJLHk3gQYZ	piano,alternative,female vocalists,singer-songwriter
dGYck9imohyl04eD	2018,gothic metal,symphonic metal,female fronted metal,metal
dGZ72wDu1YUbzC5K	rnb,soul,hip-hop,korean
dGZ8mcY4I7pXr6pP	trip-hop,female vocalists,chillout,pop
dGaBvfnI7AbUxbTz	indie,indie rock,names of people
dGc6UZajZVsikupq	77davez-all-tracks,progressive rock,rock,classic rock
dGeyvi5WCOjDU7da	synthpop,art pop,swedish,downtempo
dGf3CNYSPflg0VSa	pop,jessica simpson,love,female vocalists
dGoX3ghK5HH9Tsa4	shoegaze,psychedelic,experimental,dream pop
dGpRkiWxLFRUCzYY	grunge,alternative rock,rock,alternative
dGpmXN9gjUZBiqAb	calypso,forro,merengue,guitarrada,calypso,forro,merengue
dGqkPKzpgkFc0Hok	rock,mick jagger,classic rock,british,rock n roll
dGr2r47qfwPVp591	black metal,true norwegian black metal
dGtChpjO52Tr1HDQ	classic rock,80s,rock,rockabilly
dGvBWMOXeRlBGBQL	punk rock,punk
dGvg5uhy4CwmJh5o	ambient,electronic,instrumental
dGw4Rr05TpkxA74x	fip,jazz,jazz,female vocalists,fip
dGwyqGeeWKkdPNGq	underground hip-hop,hip hop,mf doom,tight,samples win,hip-hop,underground hip-hop,mf doom
dGyILDn818rnHFFR	death metal,nozferatu
dH1yAwifW0fSu1p1	60s,oldies,female vocalists,pop
dH2oWGJRU4x2Knfq	rnb,rap,birthday
dH2z2pb6ZA89GFLe	ambient,minimal,drone,house,electronic,microhouse
dH77BneQXfLdLRHP	classic rock,rock,70s,the rolling stones,ballad
dH7t201uneTbKdWr	rock,2013,fip,10s
dH8L26zKHiANebSj	heavy metal,metal,hard rock
dHBtXztW8unL1z3F	rap,brazilian,rap nacional,rap,brazilian,rap nacional
dHC0kwn3r87HdAVc	britpop,indie,90s,cities
dHCUDnl7mAituoWn	pop,rock,grunge,american,grunge rock,gnash
dHCsj8wfifAg8BrR	funk metal,rock,alternative rock,alternative metal,primus,funk metal,alternative rock,alternative
dHEAuQ2JiQi9xxyE	christmas,new age,celtic
dHEPnGbVC1vXl0ry	folk,british,singer-songwriter
dHH2vwC9gnB70sHM	soul,cloud rap,hip hop,mystic
dHHod0uK5YD5J0MN	90s,alternative rock,rock,alternative
dHLYBBquCbeTJd69	60s,motown,soul,oldies,female vocalists,soul,motown,60s
dHLkpjfdb69qZ7KE	life is strange,rock,indie,acoustic
dHRzV8exrOlyjrOF	hip-hop,mkit rain,rap,korean
dHUSo9kom7GnsFwY	post-hardcore,emo,screamo,senses fail
dHaObNu59Bja8xe6	post-hardcore,progressive,experimental
dHasKXzWtttbD7xf	great video,personal favourites,noise rock,psychedelic rock,art punk
dHc4jLu0BhLKeA72	electronic,dubstep,future garage,uk garage
dHfWlJTN0w2V6tEz	rock,alternative rock,alternative,punk rock,hoobastank
dHiiSeBOHdnW9lGd	1980s,post-punk
dHjfSCD4gulWXD6J	80s,new wave
dHk6W0RO9DvIQsLs	shoegaze,grunge,alternative rock,new wave
dHltRC2q5o0aZj3y	thrash metal,metal,groove metal,heavy metal
dHmCXmVbLjR9c2fI	metal,heavy metal,thrash metal,symphonic metal,metallica,thrash metal,heavy metal,metal
dHoPpuBKmxMS1rLE	ambient,jungle,canadian,indie
dHoRrDMgoSSaEYAA	soundtrack,disney,hercules,ariana,hino,pop,female vocalists,rnb
dHp4NW67ubh1NxJo	pop punk
dHr0GqrTIdhTQziv	mpb
dHrFlss5jktHssDm	swedish,melodic death metal,metal,viking metal,heavy metal,death metal
dHvTNMrjRu7HaH5U	doom metal,depressive rock,melancholic
dHvWLTEIZWo9ZCGr	pop,drag,diva,alternativo,cultura,boate
dHxEhgaxFH0YLdgY	2018,singer-songwriter,female vocalists
dHxLmp40hrOl43F8	new wave,70s,1978,blondie
dHxLz0wlvhOxjGU5	soundtrack,clint mansell
dHzEvRtPJcHa2qSQ	new wave,80s,synthpop,electronic,depeche mode
dI1Ei3CszSCOR96G	pop,soul,amazing,smooth,legit,angelic voice
dI3P6GlKCAMslF9T	folk,singer-songwriter,indie,female vocalists
dI8fITubZDLEHI8k	acoustic,mellow,rock,indie
dI9RGYaZSAy0aDnr	pop,dance,electropop,mike posner
dICP8VnudZxs9JUJ	dream pop,ethereal
dIDuMTn9zEddhZm7	electronic,pop,indie pop,love,owl city,indie
dIGZJDHshsVpUAaj	hardcore,metal,metalcore,piano,tech metal,post-hardcore
dIJ0SXYe3Hhha6zr	chillout,electronic,downtempo,trip hop,chillhop
dIME7mg1G2WHUAcE	electronic,testing 1-2-3
dIQJEmLVgY0iEhoY	indie,swedish,dream pop,pop
dIbdUy8MNt9UItbs	soul,alternative,british,female vocalists
dIdnwUZeZPUpgVyG	nu-jazz,electronic,downtempo,lounge,jazz
dIhzkELxRkLSlra3	metalcore,hardcore,post-hardcore
dIkkKE7F9S8kkawJ	classic rock,rock,hard rock,70s,queen
dImRGeJkkAWv4waD	pop,female vocalists,boneriffic,british
dImcrsMytQtSbbA4	rock,80s,new wave,freedom,1982,80s new wave
dIr9uPoVBYeXNHG3	britpop,indie,rock,alternative,british,keane
dIrzsmS4H5chjZNv	rock,lemon freddy phantom of the sky
dIvgSjWCih0mAWXN	rap,hip hop,underground hip hop,houston,rap,hip hop,underground hip hop
dIvj9UGjPGdpt9hB	electronic,techno,tag,bass,minimal techno,dark
dIxHnNz4cn5pEhzK	soul,00s,mary j blige,acoustic
dIxP8ETtMDV4l148	funk,lounge,instrumental,fun,norwegian,summer
dIyodr7w3V8N1puC	experimental,noise rock,2016,indie,indie rock,noise
dJ0VYEBY4uKOYkXd	funk,brazil,pop,electronic,funk,urban,brazilian
dJ1mE0r3KBklLPL4	electronic,ambient,dream pop,experimental,electronic,ambient,dream pop
dJ352kWnDlPVsoRM	female vocalists,indie,chillout,trip-hop,downtempo
dJ7NGiyfZ0jsw48q	instrumental,black metal,piano,melodic black metal
dJ7UmCGwg14ZGSDW	pop,female vocalists,indie,piano
dJArlkAvozoVKwXO	hardcore,emo,emocore,metalcore,post-hardcore,australian
dJEwlCpdvvsuxP5X	ambient,instrumental,cello,piano
dJI2bNwz6Ei3mtko	80s,disco,italo disco,dance
dJI43sWI6Hoi49eY	deathcore,brutal deathcore,slamming brutal deathcore
dJInN82F1IUjBw43	deathcore,death metal,blackened deathcore
dJJFHGEL6NBiaY6y	rock,new wave,80s,australian
dJME8EeUycQLt5Xg	classic rock,80s,rock,pop,70s
dJMmHvDVchE64uRN	psychedelic,rock,psychedelic rock,indie rock
dJSz35Rhki70kX4o	pop,female vocalists,90s,celine dion,myhits,autre jest zakochana
dJXfs8Bp8Tnvxdo9	post-rock,shoegaze
dJZrPGoB158TK1ER	electronic,aggressive,dark ambient,eerie,ambient,drone,experimental
dJfadcg4wVcs4Ed6	pop rock,chile,latin,female vocalists,rock,pop
dJnXPAbIZxjFaY0x	progressive rock,rock,progressive,big big train,progressive rock,art rock,british
dJouyc4FgRO40ZXc	pop,female vocalists,kylie minogue,indie
dJpVRn1VdJOYsW2J	rock,alternative,pop rock,finnish
dJqqCo3UELiRf3XW	pop,alternative rock,electronic,80s,synthpop
dJtCU8biqErwqAnH	dream pop,indie,female vocalists
dJxMJaQj015mf6dN	indie,indie pop,saxophone,canadian
dK1NjFozRPvpne4w	jazz,cool jazz,bass,jazz,bebop,bass
dK30ch7cZ7QDyVst	deep house,house,swedish
dK4F2OFCwWQbx2s3	chillhop,ambient,idm,american
dK4L2hw63zomOqRL	folk,singer-songwriter,female vocalists,joan baez
dK5n42RO0jB87y5T	chillout,bossa nova,lounge,cover,female vocalists
dK7zNZmmlbNkscOC	psychedelic rock,rock,progressive rock,progressive,progressive rock,psychedelic rock,classic rock
dK9Gux7gtQXpU7nx	disco,70s,funk,dance
dKAY5NTPo5hXQE9t	musica brasileira,samba,brasil
dKAnsr7eEwHueDJa	2016,indie pop,lo-fi,indie,female vocalists
dKBXQJUAEAuDSxfP	alternative rock,alternative,rock,indie
dKFKXBnKmjAwOnos	canadian,indie,indie rock,indie pop,lo-fi
dKFbzeIw1MKFCa84	heavy metal,nwobhm,metal,iron maiden
dKGgkDDMdLFaWsSX	industrial metal,metal
dKHlgAGO5Cg00sSu	synthpop,futurepop,ebm,norwegian
dKNi3oG5QGxMQDz1	jazz,female vocalists,vocal jazz,nina simone
dKSzmB6AISSN7gsA	grunge,female vocalists,riot grrrl,alternative rock
dKYT3ZhnC7X1H7FA	brasil,mpb,amarante,brazilian,foda
dKYr0QIDN9FImzxw	90s,pop,dance,eurodance
dKZS5hhjbx9OA0gI	90s,rock,alternative,pop,alternative rock
dKajbLZJGvvhNEtw	indie,singer-songwriter,acoustic,female vocalists,mellow
dKdUDaGbS6fb6NGk	metalcore,metal,hardcore,rock,screamo,atreyu
dKdac3ZsUFIhAFvE	progressive rock,hip-hop,rap,brazil
dKeG4XsmVTV6U5KD	indie,beautiful,mellow,rock,soundtrack,alternative
dKgW8TWUQEkrWNxx	thrash metal,metal,heavy metal
dKiZA6sRnFAHXDfH	hard rock,american artist,classic rock,rock
dKj1h84tek7GAysA	rock,indie rock,alternative,british,indie
dKj5xCM3UxEjdSED	pop,brazil,brazilian,luiza possi,sigo
dKlZfGUNPiFOdvEa	love,beautiful,30k,progressive rock,rock,classic rock
dKlkQ3xm3H2SSX3T	indie,indie pop,indie rock,voice from the black lagoon,010s
dKmIPffu7MWIQVJl	post-punk,punk,punk rock,rock,pfabtrax
dKqWHHUHEMeqQtY0	synthpop,new wave,post-punk,coldwave
dKs6Vloq5HG3ezq7	dream pop,shoegaze,2013,psychedelic
dKtWZ6T4RwwwBlwW	pop,soul,80s,michael jackson
dKuAeKggDqmR3ccw	rock,80s,new wave,synthpop
dKulKfBKbEHeB4T9	pop punk,boys like girls,emo,rock,alternative,pop punk,alternative,rock
dKwpGF3TZl46EwYb	classic rock,rock,british,60s,pop
dKxQgVZIfjrbaCkO	noise,drone,2019,ambient,experimental
dKylsKeyNgmJasSU	pop,soul,michael jackson,70s
dKzg6Ss4V03LPgXr	synthpop,french pop
dL08T5Kl2SBzD6E4	new age,organ
dL0nRNROldAcQ460	female vocalists,rock,brazilian,my song,forever repeat,fake number
dL45wJZ6no0akDRT	soul,rnb,jazz,funk
dL4ARDdfn2JZlyiH	noise rock,noise,noisecore,wow
dL5ZZ6anRyQTLL8z	instrumental,piano,ambient,chill
dL9i5QBDXvem23JC	indie,singer-songwriter,britpop,british,richard ashcroft,00s
dLDFtW8U2pTHfXHJ	britpop,indie,british,alternative,best of 2019,indie,britpop,british
dLDLYJFjbQ0ORkKR	grunge,pearl jam-1999-yield,alternative rock
dLE3N9WRWNP4VHNY	rap,hip-hop,polish hip-hop
dLI78THA9SOT7C6i	spanish,latin pop,mexican,espanol,julieta venegas,mexican pop
dLM9a1tp4jM0ev1w	emo,rock,screamo,alternative rock,punk,the used
dLPJNzTVmrOfwJ9i	indie pop,indie,female vocalist,lo-fi
dLQDw1S98jJhJD85	rock,piano,alternative rock,hard rock,post-grunge,sad
dLYTDelfVD52rJ9h	mathcore,instrumental
dLcyQ1lvAzLTCuHB	mpb,80s,brazil,baroque
dLg4YNsbODTjiFHH	shoegaze,dream pop,dreamy
dLitfncyGCSZHMwq	progressive metal,math metal,djent,thall
dLlBk661DadrEUwy	indie pop,alternative rnb,dream pop
dLlehvbOL1agzTXY	pop,classic rock,elton john,rock,british
dLmaFHkxijVfK187	house,electronic,progressive house,electro,soundtrack,minimal
dLn1yyF3Fn3CK24Y	k-pop,big bang,korean,bigbang,norwegian,kpop
dLoEbiO9PFtjzkF1	death metal,brutal death metal
dLsiHPE4XnIY0gK3	pop,cover,pop rock,american
dLuWbQPaG8GXEjNn	pagode,amoo essa musica demais
dLwxiai1vyqRICHb	chill,lo-fi,soul,rnb
dLyOVPsfSra2qtzz	folk,alternative,indie folk,mellow,indie
dLzVkaAV4amISu62	indie,lo-fi,canadian,indie rock
dM0xLgekoxu8BB9G	indie rock,rock,alternative rock,garage rock
dM2fVwqJ0OFMVt6F	lo-fi,ambient,indie,indie folk
dM2sdPMfGyY0vqt7	rock,alternative,alternative rock,indie,indie rock,90s
dM4B2QxzhvguhuO3	rock,alternative rock,grunge,alternative,90s
dM56UHrMboKaB92d	folk,folk rock
dM5HLLmari8RFZQi	john frusciante,alternative,alternative rock,beautiful
dM8l2VQ2mcGBLbs8	alternative,rock,post-punk,new wave,the cure,new wave,post-punk,80s
dMAK9tRzJ65eaJ8l	alternative,alternative rock,rock,singer-songwriter,experimental,alternative,experimental,rock
dMGf9j4CbbOcq4IL	pop,electropop,female vocalists
dMJHDqxd9zbImKkC	dream pop,dreamy,female vocalists,shoegaze
dMNhmXKjExE2uAAZ	folk rock,punk,folk punk,indie folk,2010s,2018
dMPFFpmdovr1F2jY	soundtrack,awesome,party,movie soundtrack,indie,female vocalists,canadian
dMT0DxvPLjjbk1JN	jazz,jazz piano,bill evans,piano
dMaVytJfMguUzrgj	funny,indie,indie pop,upbeat
dMbWoiL9WkTVPKao	acoustic,guitar,electronic
dMcy1JLT4iEPweUI	rock,pop,alternative,dance,indie pop,alternative rock
dMixdvz1ZVHj8QXv	rock,alternative
dMof8msr5pyNZm5Q	trip-hop,electronic,hip-hop,turntablism
dMr8rmXKYmQpOO1S	fip,folk,singer-songwriter,soul
dMs7t7npVoXB1GUW	pop,dance,soundtrack,electronic,madonna
dMx3TJndcnmQQXD8	mpb,brasil,zeca baleiro,brazilian
dMx6m2ylyk3Gh4JP	electronic,swedish,minimal techno,techno
dMxmb8Qrsz25j4Dg	experimental,psychedelic,indie,freak folk,rock,experimental,indie,freak folk
dMyLFaAgwgkbDgiT	pop,70s,1971
dN1fQfVndLJZakbv	female vocalists,alternative,indie,indie rock,heartbreaking
dN2e6ikQUWpqG7PW	electronic,electro house,hip-hop,club
dN3hzL5DxPxKx49S	alternative rock,post-grunge,rock,hard rock
dN5YYKRvqm7Qg3oI	awesome,folk,irish,alternative
dN6dZS8y3P95uzVl	electronic,pop
dNAiNjvdqjA56Ufi	soul,quiet storm,motown,70s,soul,motown,60s
dNBhVtX7vyAivxMH	sludge,post-metal
dND3Z2rWiT7ZVqss	pop,2017,indie,electronic,female vocalists,indie pop
dNGvTETyqCXYqtGH	jazz,swing,oldies,50s,easy listening
dNI2CSX4P6PcJE9V	70s,funk,soul,disco
dNNLQ7dklc6Kyf0a	fip,grunge,alternative rock,soundtrack
dNNSjGSyDlGpQk7K	post-punk,industrial,neofolk
dNNpRDMfokMseN4j	punk rock,rock,cover,punk
dNRFdHdAPzMnjzk6	rock,instrumental,classic rock,progressive rock,rock,classic rock,80s
dNSoebAJGqJyMF3v	pop rock,chillout,female,chill,world,pop,female vocalists,brazilian
dNVSQgiyMqANglpl	punk,punk rock,70s,classic punk
dNYjp2XQgVUBzZ8j	rock chileno,alternative rock,latin rock,drunk
dNaXQMD6bPWrrSSl	paramore,rock,alternative,pop punk
dNcR19MgBUq2K4ga	chamber pop,genre: psychedelic pop,type: hippie music,radio-moonlight-psychedelic pop,1960s: hippie,1960s: psychedelic pop
dNkcqyC0Rv32p9sI	pop,hardcore
dNnXpUXAd8XPGQUo	destination eurovision 2019,france,eurovision song contest,eurovision
dNnmsDc76LkpAhqq	metalcore,hardcore,metal,melodic metalcore
dNpYmOTerhksdl6m	pop,melanie c,female vocalists
dNu874rlzC5nYY4K	rock,u2,90s,alternative
dNucNhjirbfL6zkz	metal,nu metal,alternative metal,hard rock
dNupmSkIGSMdVC1B	metal,hardcore,heavy metal,alternative metal,metalcore,emocore
dNuwIn6J3IuiiB2a	pop,love at first listen,swedish,dance,pop,swedish,female vocalists
dNwjZZI7hQWm7jwv	house,dance,progressive house,club,electronic
dNykLjKVKwI6VSch	pop punk,fall out boy,rock,alternative
dNz8emMxgHK6j9Aw	australian,pop,dance,remix
dO09IKM12TN4syaT	miley cyrus,pop,hannah montana,sad
dO0XnwC7Ncr3xEvD	soundtrack,ambient,progressive electronic,ost
dO0omP6CLuMZLWxA	grunge,77davez-all-tracks,ls,grunge,alternative rock,rock
dO6FpEYGnqr69tXB	post-punk,new wave,alternative,rock
dOAWnzr7zMnkm4V6	pop,funk carioca
dOAn8H2Soz5Yrwph	cult,indie,funk,alternative rock
dODqUDRXdxxzWM3z	rnb,ne-yo,soul,male vocalists
dOJcM0YwkfYakQAu	black metal
dOMmnPPB32MGN0hR	post-punk,coldwave,synthpop,darkwave
dONj7wZCXutoHgiB	pop,female vocalists,jordan pruitt,female vocal pop,perky female vocals
dOQBHxymScG98Ilc	cover,pop,indie,indie pop
dOU3CAhpPBwEQzrf	rock,pop,musical
dOZLy4CMYHUeZbGT	pop,dance,the wanted
dOeN085qMbLYS0ES	country,female vocalists,miranda lambert
dOehmfpHRYFwb8OM	pop,latin,spanish,floricienta
dOf1myAN4Zyashbu	pop,male vocalists,latin,spanish
dOiB82As8v0DGyu4	bossa nova,mpb,brazilian,tropicalia,female vocalists
dOkhU6GA72AZBAic	grunge,rock,alternative rock,hard rock
dOnVHWjz5v0m2MuO	eurovision,pop,belgium,male vocalists
dOq6K4nqJhdHl8Gk	electronic,synthpop,disco,electro,synthpop,electronic,disco
dOrZXE4iMM4ZOU2G	alternative rock,alternative,emo,rock,sad
dOt3O7LE5eUSI0HX	rnb,soul
dOw6k4DUTOa9ZQhJ	rocksteady,reggae,makes-me-happy
dOwLYT5zYwAPEujE	dream pop,indie,indie pop,singapore
dOxFat7jsRzNFtJD	death metal,metal
dP1frZA7756zdf6V	grunge,rock,alternative rock,alternative,90s
dP1r8k96tRNrQtH2	ambient,chillout,psychill,electronic
dP2rubFxfaOrmaqJ	heavy metal,metal,brazilian,true metal
dP3GA5UMUFqXiht9	psychedelic,60s,classic rock,sitar,the moody blues
dP8Ah534BCf3RQOg	nu jazz,mellow,ambient,lounge
dP8f73PZPrKWgoZA	indie,indie rock,canadian,rock,female vocalists,mellow
dPA8B4jzBxaxKemG	electronic,digitalis,somafm,breaking bad
dPIRojt021GmQT2O	angelic vocals,alternative rock,post-hardcore,australian
dPJSXlskL4ouvc0f	post-hardcore,2018,indie,indie rock,rock,post-hardcore,indie,indie rock
dPMZag2gx2gjtai0	acoustic,alternative folk,violin,folk
dPOie66EZeje1GTe	pop,remix
dPUuLVun93MKLCwO	alternative rock,alternative,emo,rock
dPWzzDjrbZZZgqbT	slow jams,rnb,quiet storm,90s,ready or not,rnb,90s,soul
dPY6adI8jKNOcUxR	progressive rock,rock
dPa2ZmGsMqympPA0	indie rock,indie,alternative,arctic monkeys,rock
dPbO2rjSTBnod6Sz	pop,dance,pop,danish,dance
dPePGjewuupFHrpG	rnb,pop,girlband,english
dPec6EkXKdpkX1b1	ethereal,progressive rock,ambient,darkwave,electronic,all
dPfdEHe7sBARaBdf	soul,70s,soul,funk,70s
dPlgVQdg1QmUhgh2	pop,rock,grunge,american,grunge rock,gnash
dPmrxbN2pr8pOhlk	symphonic metal
dPn5YpYR3UcFRZFk	indie,female vocalists,rock,simply awesome
dPpR0Vjj6jYDOXB7	k-pop,korean,kpop,asian
dPrbQWyErvxpbuIw	psychedelic rock,traditionnal doom metal
dPvLN3g76HhbL9M9	pop,dance,britney spears,hot
dPxKuOqEqn4yBtam	depressive black metal,black metal,depressive rock,metal
dPyyvdPVjgN2BUBs	cover,bossa nova,french,covers
dQ0QKf2O54bRTjxd	drain,video game music,trap rap,big checks,cloud rap,cloud rap,hip hop,autotune
dQ1IXkmYyX8syMzq	polish,pop rock
dQ2po6WV1iUhJUkV	ethereal,darkwave,gothic,ambient
dQ7foH0M8vkZuY7u	pop,dance,rnb,rihanna,female vocalists,pop,rnb,dance
dQ9wmYUzt1Lk8LmZ	emo,alternative,indie,rock,english lyrics,alternative,emo,rock
dQBxM6e0mFMLgIjY	british,rock,pop,punk,pop,british,pop rock
dQCRV6wdp2quPbGi	cover,female vocalists,indie,folk,indie,female vocalists
dQCqQWJsWJn4mx6n	female vocalists,pop,singer-songwriter,sarah mclachlan,canadian
dQD2vDh5dFwj0Mmj	pop,synthpop,electronic,90s,new wave
dQEdhPW9WbEtwWth	rap,hiphop,hip-hop,hip hop,banned
dQIJYYpdLTLiKRDt	britpop,indie,british,alternative,rock,90s
dQKnya76Xxm1fU0f	grunge,alternative rock,90s,rock
dQOjON9hoKeBho3Y	pop,american,male vocalists,the voice,ricky manning
dQOvSZ0OKUrP7UtN	j-rock,visual kei,gazerock,beautiful
dQQz55HfVkw7hQCC	cold wave,electropop,synthpop,electronic
dQUNiihhNbCIbtOF	pop,rock,folk,alternative,pop rock
dQYZYGbjZN81ZI8l	indie,2016,british,folk,singer-songwriter,great hair
dQa6zx1PyOme9c7b	brazil,calypso,brega,brasil,pop brega,pop
dQaNhsd2LuWWL4Fw	rock,indie rock,dream pop
dQdOId1VkP4l6SEU	alt-country,alternative,psychedelic rock,indie
dQdduzaByz9vHYtH	rap,metal,hip-hop,emo,post-nerdcore
dQgbqAxPw2ku3HvT	sad,rock,indie,love,rock,britpop,indie
dQixd0E6NQNuOKuE	indie,i wonder,scottish,indie,scottish,indie rock
dQnYpfrqgl94y3Te	ambient,experimental,lo-fi,00s,iiiiiiiiii amazing track :d iiiiiiiiii
dQoL8v5vHk7kHtda	rock,alternative,alternative rock,mayday parade
dQr6uJ9bq8KhI2SI	digitalis,somafm,dream pop,indie,indie,dream pop,indie pop
dQtZm0WFBiJDHAVU	best of 2017,indie,rock,blues
dQvlm2BO4PuK9552	50s,jazz,female vocalists,oldies,easy listening
dQvxDWvqt9V44ixn	vaporwave,super mario 64,electronic,legend of zelda: ocarina of time
dQwBJLo5nM1pcdpL	mpb,brazilian,almazgz,rock nacional
dR2QuPqqsWhyGtsj	dream pop,ethereal,alternative
dR2YlcLAsPyEHKDB	electronic,idm,trip-hop,ambient,electronic,experimental,hip-hop
dR5hiDFUu6S57TbA	indie,alternative,indie rock,chillout,synthpop,fip
dR5pgGmDfTIHrNQc	synthwave,electronic,synthpop,retro electro
dR8iL7qRTHhdwfQ3	electronic,electroclash,electropop,electronica,electronic,electroclash,synthpop
dR8kjecBbeM2hOC0	soundtrack,jazz,instrumental,easy listening
dRAADFtskK7RKp9N	darkwave,medieval,electronic,mystical perfection,neoclassical darkwave
dRIc0rVBxmOslOzl	hip-hop,female vocalists,rap,spanish,hip hop,latin
dRL79SVffcobeF92	electronic,downtempo,remix,kygo
dRMnFhmzV05UYdNR	post-rock,instrumental,ambient,emotional
dROaC9B6XvISDlT1	indie pop,experimental,dream pop,pop,synthpop
dROcZmQLfwGR2wUJ	lo-fi,creepy,alternative rock,noise,indie rock,80s
dRQOYGXpIdRDT7p4	soft rock,garage rock,rock,indie
dRTHD4fMgDTB1R9U	post-punk,dream pop,indie
dRU9dSkxEriQZkPP	great,rock,00s,favorite song,ls
dRbEEglJUoJGrEk5	k-pop,kpop,k-pop,kpop,wm entertainment
dRcbqPR2dCz1EWw7	electropop,synthpop,indie,electronica,electronic,electro
dReuVrO3J4rZRtRO	industrial,industrial rock,instrumental,nine inch nails
dRhDexp5AyVfPMFB	mathcore,screamo,metalcore,grindcore
