id	spotify_id	popularity	release	danceability	energy	key	mode	valence	tempo	duration_ms
bjDWnYnmqdUQbtcS	6pvZVUM66v9sUxqVcp3pvT	26.0	2014	0.546	0.799	9.0	1.0	0.506	99.965	233987
bjHB56wJsWxsj2xi	4IIwdUTWqbWgP5ydhagq6L	43.0	2006	0.6859999999999999	0.8059999999999999	9.0	1.0	0.7759999999999999	118.011	299147
bjJdOmSrhBjqtIJi	2D3QYCDI7WrbSMbcIRRBdm	55.0	2018	0.632	0.862	9.0	0.0	0.7829999999999999	77.024	191893
bjNhWJ1yY92zuh0c	6yk520fDdVQPnP0VdEYoPk	38.0	2019	0.882	0.632	0.0	0.0	0.442	75.501	170066
bjOD9cPE8aINcfxK	2qdjgXaSMJrG6bRc2Qt6oS	52.0	2019	0.487	0.833	8.0	1.0	0.537	191.929	207013
bjY6lAF2q0VVcz1j	4XUOxu0OcIF4ylDo5hsaTB	35.0	2012	0.517	0.89	0.0	1.0	0.318	114.998	234892
bjZ7xf01LuMNYV1Q	6it15CsDlkqB7N4lF0C1qM	75.0	2018	0.6509999999999999	0.575	0.0	1.0	0.248	160.007	229456
bjcCMXFIt4CTvAwQ	0e6wsyyZfdljIkzHXK3cwo	25.0	2005	0.635	0.17	7.0	1.0	0.103	93.154	228093
bjdEWrPGLEIRLyQB	549rn4UhuJu2v1zHQRtrR2	27.0	2014	0.326	0.954	2.0	0.0	0.261	103.874	378375
bjfLvPK0i9UfVtk0	6Lg1GvSIe1Tr1EHsM76aEj	51.0	2001	0.794	0.645	7.0	1.0	0.141	131.97299999999998	213440
bjkXvUoyla6l5wti	5t2HOfJViZZxp0B7u6lXvV	32.0	1980	0.659	0.75	9.0	1.0	0.763	124.44	429107
bjkiMWw8hb9CFm4r	6zAurStFx1aVXJbeitzvph	20.0	1999	0.695	0.711	6.0	0.0	0.348	118.893	209773
bjqGjm0OBo4dP2ER	6VA5Hf8lEEG0HX6U85rDAd	24.0	1997	0.53	0.59	0.0	1.0	0.904	153.043	198467
bjqhM9VLRWBrwfoS	1qMKtlvhNujDZ3G4vdFSBF	36.0	2011	0.5329999999999999	0.5	0.0	1.0	0.335	111.009	319027
bjrYAkv0watoX0jn	4nKnHBrOZOqzvUdq34B5ik	48.0	2018	0.483	0.748	8.0	1.0	0.184	149.908	254884
bjvSsCZv29x6EC03	7pL0X8YsHBnsHIJaBIjhiV	43.0	2005	0.7240000000000001	0.495	4.0	0.0	0.764	83.119	213800
bjw8avADrx8ftAoe	0mMeNL8Q6GMi8YHItNIFAr	42.0	2004	0.325	0.986	7.0	1.0	0.142	135.637	227800
bjzBlhf1SoaH4wJs	32sRQI2KnhNMrAxBuOdKRg	43.0	2012	0.802	0.951	10.0	0.0	0.695	106.019	191493
bk3qCV0gzY9zPCt3	1r8UXSVkuABgWj3kHEaIh3	29.0	2019	0.5579999999999999	0.58	8.0	0.0	0.431	177.047	169109
bk7vGOLpE4cERZV5	164YiSuVIGRoN6TLrSwcBA	36.0	2010	0.261	0.988	1.0	1.0	0.19	132.063	173187
bkDQIyAFj2CIiL8r	5c60QvhJIdGmHeLh3hfP0n	22.0	2017	0.841	0.885	10.0	0.0	0.68	98.016	145102
bkM8RU5ASMHBy5gZ	4HbgY2xmrZYxMAT8G1WeA8	18.0	2013	0.6809999999999999	0.29600000000000004	9.0	1.0	0.113	91.989	150733
bkQGuw6Wq413tCuP	3FKp7QAJoLHPsywOp6UvMH	45.0	2002	0.62	0.7929999999999999	5.0	1.0	0.893	177.99599999999995	214552
bkRNQTQPa1dJMXXF	2qOm7ukLyHUXWyR4ZWLwxA	70.0	1992	0.7959999999999999	0.748	5.0	0.0	0.802	82.384	260000
bkUB17p8Wxzdx5b7	0Oe7qIEdrhm48xhf27xwNP	21.0	2002	0.6629999999999999	0.787	0.0	1.0	0.284	124.521	334320
bkVxEhKnSLHZ2scD	0MWyFQhXx0n5cACIkk11SZ	32.0	2001	0.78	0.179	4.0	1.0	0.621	112.355	226227
bkWIzj3kIoGXyBZz	4xHDrxB6bqfCu4QZ4rs293	24.0	2005	0.461	0.454	9.0	1.0	0.161	109.268	287267
bkWLnFi2v2qo4Xce	3sXhFByj2h2fIeV2wPjiiv	43.0	2016	0.5770000000000001	0.953	9.0	0.0	0.29100000000000004	120.031	227713
bkYJy7HiJLKXFwVd	4LSaXsi2dyhdKGF6wPsHst	39.0	2015	0.6729999999999999	0.805	4.0	0.0	0.6	117.982	221813
bkYqc26lfmO70Gkl	3NJgSV9qjnGoOJwKkOmbAs	22.0	2017	0.414	0.29	11.0	0.0	0.183	128.997	135980
bkcneD00yBDVvdNY	0WfKDYeUAoLA3vdvLKKWMW	65.0	2008	0.846	0.815	4.0	1.0	0.831	118.999	237200
bkdq6ZZS7bSarqax	2NxYwWqhdyG5YLNShPk38D	23.0	1967	0.498	0.677	0.0	0.0	0.967	149.941	135653
bkg0JjAF8OyvrC2z	7u5KojInfeEKLKWnInfYZA	43.0	2019	0.35	0.951	6.0	1.0	0.123	143.90200000000004	505987
bkib3z6YA9K82UDn	3mzQiST7ke9f0OSDBSHtCt	23.0	2009	0.354	0.483	11.0	1.0	0.133	79.99600000000002	59453
bkjl9EJnTJdJZvao	7aovkxVF2B9I3SKXGTxnA9	46.0	2013	0.5	0.909	8.0	1.0	0.307	102.481	296520
bkl6bAgDIIXf6m6E	4wcCmkybBao0TQVZ6B9jm7	8.0	2003	0.233	0.903	7.0	0.0	0.215	142.703	181653
bknPDXCSr94iPBz8	21hMIuZsNrAqhqwt5bHsBH	30.0	2014	0.643	0.479	11.0	1.0	0.42	161.88299999999995	222235
bknuygNqGBPRYA0C	3mkmYW83LyzyZd60PBKV0q	31.0	2016	0.5329999999999999	0.974	6.0	1.0	0.0511	105.05	331866
bkolcIw8x4MUHFhk	5ygTySvimUjWJk9WLgMDCn	47.0	2015	0.627	0.6559999999999999	3.0	1.0	0.555	140.107	238800
bkstPN5mHbUS98fB	41mfXZuz9xYXs3C9NeJ3tZ	17.0	2007	0.226	0.523	5.0	1.0	0.187	83.154	201387
bkudqt29HwWaFKcW	78pT6chiSRiZXetP7pYHXZ	26.0	1999	0.5660000000000001	0.611	9.0	1.0	0.337	114.354	121267
bkz7Bw1ny4HZxvY8	1YcB54f8B0bHzwjzNpcPBi	32.0	2011	0.369	0.8590000000000001	8.0	1.0	0.0397	167.986	309827
bl2ScGPZW2fmfAft	3RfOPELnGeEWdrUgfcnG8C	48.0	2017	0.883	0.731	2.0	1.0	0.396	134.987	170667
blBmhifANqN3H9zg	1b91Hfg3v9vxqkAxRZCSEc	52.0	2016	0.595	0.7490000000000001	4.0	1.0	0.636	80.033	229667
blC0kW4mYLj4V4u0	4ZSQZJohL51A4Fjb69472X	30.0	1987	0.299	0.976	2.0	1.0	0.302	153.975	160427
blC8mzhLWmj2tS2A	7Mpr7b2N2GGp5kUSRIzNGi	36.0	2016	0.5479999999999999	0.76	0.0	0.0	0.321	85.09200000000001	208522
blJYECcnsaoUNTav	5nRBw0eIbbXWn5zCoSc5aL	39.0	1997	0.69	0.889	4.0	0.0	0.5379999999999999	125.958	211533
blJfTtBbirLvxzXx	6HFlrUeCo9BwRvhlYkDbn6	31.0	1964	0.5539999999999999	0.374	4.0	1.0	0.85	80.113	130000
blKjsZyqhrzvVx8v	0X5C4WjQNubRysTkHOubz3	57.0	1989	0.611	0.813	9.0	0.0	0.821	140.112	209573
blOH4SWrlPslhr55	4QjYvkTRUmPQvpz19gZXSR	33.0	2018	0.547	0.551	9.0	0.0	0.105	120.117	236145
blQhYfzmegjWjB2Y	2sECL8xCC7SR1YoOxavnXF	31.0	2015	0.537	0.476	0.0	1.0	0.29	143.765	271613
blSkLQcFMGVixcJW	2ztsI2Zp9nJ4r2368I7GqN	38.0	2009	0.5539999999999999	0.7390000000000001	9.0	1.0	0.317	113.23	284987
blTWXUzNvSBLoZSR	0AKzN2r2bqEAzxYZFklLEw	41.0	2010	0.339	0.772	2.0	1.0	0.515	114.744	181600
blTwquAOfgSlBB2g	4Nu0LcQhqXCYmTFhaFYF36	22.0	2009	0.455	0.763	11.0	0.0	0.718	122.474	164507
blXOq1LTPQkTEDSB	48OIZ9uF0tncvKOtLLuxyt	24.0	2010	0.4320000000000001	0.495	9.0	0.0	0.491	136.094	112947
blY1LX2kILebFED4	1fPDldWK8SRdIjGPXrDqZT	44.0	1994	0.4320000000000001	0.7020000000000001	9.0	0.0	0.259	101.864	271867
blZ0sYhpaMa8scFo	5jWI1xNxABzDRFTnD2yp8L	53.0	1997	0.677	0.703	9.0	1.0	0.962	99.419	183693
blZ9zSQBqOMxcPhN	1YuUPfLPOyvB1QYDKam0tc	46.0	2011	0.377	0.24	11.0	1.0	0.348	85.53	278347
blb6NM5DgVDHUrBy	6HNblLPt5QF2eC6aAxDLmb	41.0	2011	0.524	0.976	1.0	1.0	0.388	122.011	227187
blbHiMPa4LUbomQP	3oPaEwpXsktYeiydEwOLUv	36.0	2000	0.602	0.479	8.0	1.0	0.336	80.025	218360
bldDAaH5Lr2XZ4Ix	4yjA14IKbMfcMUxBFVooRU	14.0	1991	0.0993	0.94	0.0	1.0	0.202	81.557	309853
bldbFaAEjBVdHubh	4dS7BfS8ySJBywfVFA5y4z	28.0	2013	0.3	0.0479	5.0	1.0	0.0505	125.158	372120
bleveSQXA5wJBGMQ	0WKPHgfjQSvh91OCSY6ytP	29.0	2007	0.47	0.6779999999999999	4.0	1.0	0.28600000000000003	150.131	232947
bloxBMR1MHV2P0i9	73tgFzBug5Ifk1Retdtwk7	48.0	2010	0.649	0.759	0.0	1.0	0.527	92.067	313280
blpFEMVmTGf0n0Nu	1u8O6oP76fSWBS7O3uMQBm	34.0	2018	0.484	0.72	6.0	1.0	0.8220000000000001	118.871	316364
blr9AyQl4cbLQK8e	1ADlAH2KIlNlIqaMMYXTLn	27.0	2010	0.379	0.912	9.0	1.0	0.191	166.894	236107
blu8hUNYI9hy2bz5	5W3UniuRMkHHIpaiQo1hAW	65.0	2016	0.743	0.72	11.0	0.0	0.431	123.994	245723
bluxS1mSl4RwZTHT	70UlWnnzlxKN8ntfaIzDXj	40.0	2017	0.588	0.807	6.0	0.0	0.419	145.043	317116
blwcEY8eGzJwlRGG	5YszKTyljHKEzmWi5AR2Sk	31.0	1998	0.895	0.495	9.0	0.0	0.593	99.233	213973
bm2D4HBLIqPyEaiI	151czHhWkqHTS5GpGF3etZ	12.0	2013	0.44	0.7070000000000001	1.0	1.0	0.191	77.837	211853
bm6JpyG1l7Y6pTob	4pe8OR89Ni7Y34BuTnQXny	28.0	1975	0.6940000000000001	0.603	11.0	0.0	0.96	115.458	160933
bm7KIRJGz2EZqibc	5se0IMKESSaFGP3M3Imkp5	22.0	1978	0.29100000000000004	0.08800000000000001	7.0	1.0	0.046	82.836	111600
bm7gxYBIpUgIhmBP	6tedQ1ZmbygqhbdcfJL7Xb	50.0	2007	0.5539999999999999	0.789	9.0	0.0	0.5820000000000001	135.072	205413
bm9pBppuno1kV98g	5yPTdvFQSgN2H8sCHGWcHD	39.0	2019	0.642	0.737	11.0	1.0	0.362	90.415	186640
bmCWc3GA5ujp6CJ7	65mPCrY32YMQlBnmWVrKNa	57.0	2019	0.821	0.448	9.0	1.0	0.45	105.006	170364
bmD4K3uCeg9RgzOA	0NFlpF08bWMko96LlUVTKH	27.0	2014	0.55	0.235	9.0	0.0	0.19	84.88	60173
bmFkz9oCaTPZYNPY	3hHGZsfti742e2492iDSMn	19.0	1995	0.6679999999999999	0.3720000000000001	2.0	0.0	0.251	124.843	234789
bmGCAfAjJGc5HG0r	3imITUqEhkebNbOoS1yrWm	63.0	2011	0.342	0.981	2.0	0.0	0.207	160.083	202640
bmIQ6fjYksqOv9nH	39ybAmRC4UsJAJpsipbNrq	40.0	2002	0.506	0.897	9.0	1.0	0.508	152.974	207360
bmJj337uOY51BJlh	4rCKRVJZKVysScn2piDuOT	52.0	2018	0.698	0.542	2.0	1.0	0.664	140.096	165391
bmKBzZxQyNLcqtxU	1Bv3h7Vc4AaYA2BcSM3rVd	54.0	2009	0.494	0.723	6.0	0.0	0.152	144.036	225787
bmKE39mtbMyRcsU8	37mcGhHVQOGJS9HkCLzbJc	44.0	2017	0.471	0.5670000000000001	6.0	0.0	0.401	82.024	275341
bmL3jT2zwEKBgXn7	03AmgIKqjLdkkHzXF2iQoz	17.0	2011	0.182	0.295	1.0	0.0	0.0505	63.735	203838
bmLwINlofrLNR0SB	2aQx1i3XjtB3TSN4J770Iv	55.0	2007	0.515	0.871	9.0	1.0	0.498	119.869	287533
bmPn9WeTNswPlbTY	6iI3VC6Jl9vZ4YXCJWxX98	5.0	2002	0.441	0.648	11.0	0.0	0.422	129.954	330827
bmQhoqF1WSgGSzdr	0vVp6fEc4WMCPsKpivreGh	21.0	2013	0.29100000000000004	0.75	4.0	1.0	0.173	91.307	207752
bmUo44WgvLNmEOoG	0jGTmc9Z4yczeLzLVaIJgp	37.0	2014	0.525	0.462	9.0	0.0	0.486	119.922	228640
bmXv8JZPyD0mKXu6	2oXBifXQdA4oMv5JfmGr1Z	33.0	2003	0.417	0.672	1.0	1.0	0.0686	120.076	365440
bmYCZQS6nPhmssfM	2pTT9FFtrLMUysUm2YbbrH	23.0	2017	0.252	0.405	10.0	0.0	0.34600000000000003	137.137	471450
bmYckoso4np8Z9Jj	23pnVWUsojargL1PZ0b23L	19.0	2004	0.421	0.421	7.0	1.0	0.16	119.925	246787
bmZCRZJ2BWFBGk8Y	4DYkVqNqs6gSJ4sJRFst8G	23.0	1993	0.161	0.965	2.0	1.0	0.0385	142.858	214773
bmZy997Bk4FEjbHs	5mAbeNmPiyJ089q3eptg8P	37.0	2016	0.481	0.983	3.0	0.0	0.47	140.05200000000002	171632
bmcomLAF2TyMVpDk	7wNYnzwPybJM1M2XiqMFLL	30.0	2015	0.6940000000000001	0.757	1.0	1.0	0.57	149.865	195453
bmkYNtaFqHbLvHMT	7dbDf1c8CPG61elIUtm4Uf	35.0	1990	0.204	0.236	0.0	1.0	0.101	108.852	101067
bmkwMJl6pwxZx4Lx	2btp3MGBPjqziVdLA6y9zj	27.0	1994	0.557	0.5539999999999999	2.0	1.0	0.105	103.967	241733
bmlyiLhjLVacEv4m	7f7xRKukld8LH7aVAhJTQG	44.0	2015	0.5660000000000001	0.627	6.0	1.0	0.236	124.963	211093
bmnUfAMGTvZIGFn3	2npStoMbQxG1LcIeF4PZrj	55.0	1991	0.5529999999999999	0.398	3.0	1.0	0.392	76.074	229227
bmnVtPCi3W0Q3WNL	3MkG3D3JRfAOrYujXwMQ8D	20.0	2008	0.731	0.753	10.0	0.0	0.8140000000000001	112.98	251810
bmoEMZA3sKCrb878	6sUYGUajnG7p8yMrcvEXvP	34.0	2019	0.531	0.95	7.0	1.0	0.436	110.994	244741
bmq3GM5vFwUPvbi6	6mMeuIonqBIcuzCGY5Soqe	27.0	2008	0.635	0.8759999999999999	0.0	0.0	0.884	128.05200000000002	224640
bmrsUiLAGfLRma0y	1F5m0omiTYMzgsAVSFHNYO	42.0	2016	0.284	0.687	5.0	0.0	0.331	83.176	191251
bmw6gxrclAAfJUcU	4W5EOoqbt2U2q54gEl2xw9	25.0	2018	0.679	0.763	9.0	0.0	0.747	157.959	195541
bmygIiSL7oIaFNuV	7Gr61S9VTm8fcYfAo4Fd9g	52.0	1977	0.62	0.529	7.0	1.0	0.63	103.18	351000
bmzEJ9YqTBHW680L	2zjvRUb9TN7dUOLSi9Y1aF	30.0	2015	0.599	0.6940000000000001	0.0	1.0	0.205	121.925	284240
bn1mmV7i6Q9z0lkg	4dkoqJrP0L8FXftrMZongF	63.0	1970	0.257	0.412	1.0	1.0	0.858	152.126	228133
bn2v1XZjvZ4DCVgm	6Rb0ptOEjBjPPQUlQtQGbL	63.0	2009	0.851	0.629	1.0	1.0	0.789	125.984	237640
bn3UhZpJ1v4UCVHk	0GFdh2alLLCJnLHuzdsQ2e	36.0	2018	0.37	0.925	4.0	1.0	0.384	165.007	304339
bn3dGynUVE98a6Wv	1Ly3sQABkGYruk0s8XF6US	44.0	2006	0.7659999999999999	0.454	8.0	1.0	0.263	143.985	229027
bn3wiuUxcLHvy9GG	0VFfZVCFNe1I2IIChVBR5m	42.0	1980	0.578	0.8540000000000001	6.0	0.0	0.424	101.181	238293
bn5PUzBUcbpShNzf	1bQ8hwzvZK2yimh0BktzDd	19.0	2012	0.6859999999999999	0.747	6.0	1.0	0.722	124.071	232667
bn7DmwZ6hht6xJaK	0zkRoYyw2dBLcCvchmuJSS	19.0	1998	0.378	0.952	0.0	1.0	0.584	164.361	270520
bnA854qKeUCbXqGw	4MMOt2JI6OjKL9RPT97krd	41.0	2009	0.421	0.443	8.0	1.0	0.12	90.118	364520
bnDHUwqjJPYVVYuq	7N1MHKXhqc5ai9yJhzJWg8	38.0	2006	0.701	0.6659999999999999	4.0	1.0	0.649	160.1	188773
bnHep1EcL31lbEQn	2LWW6D1zabtolij6KFXQYm	40.0	2013	0.527	0.29600000000000004	8.0	0.0	0.21600000000000005	112.995	256173
bnHvLnd66au6xJT5	1cEo4OOyM1rOUn6kuTrm5m	37.0	2017	0.441	0.74	5.0	0.0	0.583	129.344	205436
bnKOsczkwj2AkFEK	1OtO2g2E1rnAW4KjNNeNui	34.0	1977	0.471	0.77	0.0	1.0	0.68	150.922	126907
bnOYVuqTVA8lYUnR	5np6NzXvagQ0O8heLgOVPh	55.0	2007	0.4920000000000001	0.987	4.0	1.0	0.354	103.98	203813
bnOxKlH33gGRva6m	390SemxFYgPZ3FfGVqiIqt	53.0	2000	0.557	0.8340000000000001	8.0	1.0	0.659	137.69	192360
bnOznvw8bhg0WRp0	2JN57QFclho4vExKPq6OYg	50.0	1987	0.569	0.856	0.0	0.0	0.66	134.181	215573
bnRO243qtxPadgyf	0xXmPzAdGlPBaJ0csqYxYs	43.0	2014	0.4970000000000001	0.75	0.0	1.0	0.116	96.071	240799
bnSRdkiztuMlQtud	4uvehZNI8BxnmBOlG9wmVn	35.0	1975	0.531	0.487	0.0	0.0	0.31	157.766	268423
bnZkUZukcwZ5fRkZ	3oMw6kwlbSaw2LPUKZOqMP	26.0	2009	0.5760000000000001	0.8390000000000001	7.0	1.0	0.878	187.066	253800
bncOsDHZsCa2aRGh	7Kpqjspw4Y7HrvItIRcBiW	59.0	2009	0.653	0.942	8.0	0.0	0.895	136.19799999999998	222400
bnmgDNeay1s4oi9j	2nwCO1PqpvyoFIvq3Vrj8N	63.0	1966	0.74	0.392	9.0	1.0	0.387	82.742	166008
bnnkS6qAnxJlz8VJ	3azrurl5GBQYjfUlnqyKGx	17.0	1986	0.515	0.861	7.0	0.0	0.494	146.439	248827
bnoVnLNgx7ghAthg	2ZlWxTsv7PE6jGmEYB7s2E	35.0	1996	0.435	0.534	11.0	0.0	0.214	80.127	290893
bnomEQbVPsiOUMbs	1yGtwQmr4NRzftGOHU6vX2	50.0	2018	0.396	0.718	2.0	0.0	0.131	91.063	199471
bnpUc9Yn6XrQ8wiU	59wHRaHk4PCEaiunfoLyW0	9.0	2013	0.413	0.944	0.0	1.0	0.852	147.019	242440
bnreCU6IpVc9UYLe	4rTeOSYqwXNz5qPR2DUTFZ	61.0	2013	0.735	0.873	10.0	0.0	0.586	108.021	224960
bnrn7jgwSjyGVBvw	58M7RujZoMTuG45wcC0eTi	32.0	1996	0.26	0.969	9.0	0.0	0.147	151.53	215693
bnuQ9PQLQWHWARKr	4mVIVRUmTY65Lwi3nrLAVS	14.0	2014	0.619	0.364	10.0	1.0	0.614	131.366	111960
bnx3vH9gB4rqgQq7	0x8HiDYdfeqs2Jzf2RdbnK	31.0	2018	0.7020000000000001	0.537	7.0	0.0	0.5820000000000001	107.392	195971
bnybuPr7cVtal89u	5TX08awwAs7EHiUAZot3UM	27.0	1967	0.514	0.273	7.0	1.0	0.301	92.458	144800
bo1XUN0dkYqJGNlO	0so0moYLqkFWE6dquoCOsh	50.0	2010	0.674	0.736	2.0	1.0	0.85	127.427	221360
bo5vKAMfEMFmj4IF	4p4lnQTKkzlWMk7S594Jpn	25.0	1997	0.7120000000000001	0.524	1.0	1.0	0.6609999999999999	77.487	255327
bo6Dv8Zk5WlWm993	0p4k4leZzL9DE1RWFr2Dpe	5.0	2018	0.14800000000000002	0.4370000000000001	3.0	1.0	0.0372	103.747	588192
bo9S6oJjdm7DQHEG	7KyNekralHfSolH1KJL5wy	24.0	2011	0.664	0.8059999999999999	4.0	0.0	0.114	103.006	262040
boDy0ecQB85wvy2R	6kUCOYzX7YTaQMIXzlpfhp	43.0	2018	0.514	0.8190000000000001	4.0	0.0	0.128	91.976	230827
boERLNI7xi19bgHe	3p8P3BzYkdOe3WVjEhahIP	47.0	2017	0.61	0.88	11.0	0.0	0.551	147.016	272133
boEUnEUEkZ9N0Bcu	2fsv2pr1bBegCFKMvpI2le	25.0	1977	0.75	0.7490000000000001	9.0	0.0	0.969	130.266	242107
boG2Is4YcDe4oYLw	6REbwUNlppTfcnV4d4ZoZi	67.0	2012	0.5770000000000001	0.447	8.0	1.0	0.189	74.236	247800
boIVXNV7toOhilvI	1CCvkK58LKslZD1YmToopQ	21.0	1998	0.508	0.929	2.0	1.0	0.313	131.359	218173
boLtFF3Jejg1Pm5q	2PpNgmrS9mAyrkRAwn6YPq	57.0	1983	0.512	0.947	9.0	0.0	0.612	117.461	256933
boPlrD2OHMymvhEC	7hpFYWL3cw5m4y70cce7Zb	53.0	2003	0.7120000000000001	0.665	6.0	0.0	0.594	105.284	199960
boPmDBEljNtLYgvw	5FoZCDCl6WhrAIm4Ygyjg7	64.0	2017	0.349	0.0205	5.0	1.0	0.0396	68.983	207349
boQoVaKvCyKOjpbk	1KTKgk7efomafJsAVWhbgE	25.0	2018	0.6459999999999999	0.762	4.0	0.0	0.448	80.01	209250
boUEiL7SALyx8VtA	5dpLWxdUFGY0cszTCwyPUU	36.0	2016	0.653	0.192	3.0	0.0	0.15	120.033	278614
boY0yX0FyueQWRz3	1zMc2ZD35IDeYlNANbnF0w	35.0	2007	0.509	0.938	3.0	1.0	0.339	161.933	185013
boYvu4jN9zvxyq5i	7KmawNv6JUgZ54gSyVF6VQ	54.0	2014	0.594	0.6629999999999999	6.0	1.0	0.8059999999999999	111.123	182607
boabO5pMWG2cZ60J	4kRYq0URcVnmzmuc8j8jd6	47.0	2015	0.612	0.975	7.0	0.0	0.562	125.158	284053
boevavIXYN3DwE5E	3YJ4eZ4Zo4PLMnqzH3D9Yb	26.0	2012	0.512	0.655	5.0	1.0	0.34600000000000003	162.034	319987
bohzdY0CiUBFd4P4	2glGP8kEfACgJdZ86kWxhN	60.0	2016	0.763	0.608	5.0	0.0	0.393	121.02	138013
boi0zL0QXd5oKeja	2dbFLEQojkH0Z7xBL7uvMl	45.0	1986	0.8390000000000001	0.573	6.0	1.0	0.813	96.738	215160
bojWNZxwUZH2PLVj	3Xiy6j2OHWkruyDEsOfRXP	41.0	2015	0.611	0.752	11.0	1.0	0.6559999999999999	111.953	216850
boklYP26HbQAPVAD	2CP6B5TUatOt5phSpHI2po	29.0	2002	0.35700000000000004	0.638	9.0	1.0	0.29100000000000004	187.286	224627
bomLnxC8ggiMoTAa	78bSdCuUvcktGbKqsuyuVZ	28.0	2015	0.598	0.7859999999999999	11.0	0.0	0.583	118.084	183469
bopJCVkwjvFxjvC9	3PL8DRk4DgUuftK9I5hi41	42.0	2015	0.391	0.419	1.0	1.0	0.104	115.376	226163
bosAEEHEzcu6AVj3	5y4hfZAWqWGiOpyvG90rgK	27.0	1995	0.593	0.264	2.0	1.0	0.207	68.492	212840
botiD7zE4uDh9IwJ	2eF5RcEVjhCrAR6Y4jBWyo	30.0	2005	0.499	0.0906	2.0	1.0	0.0628	179.993	252987
boyutEtIa2bcoV44	13pWZUHCY8vnULtkSKO8Lv	23.0	2014	0.464	0.759	8.0	0.0	0.287	177.058	215867
bozS7S1Bd397C0iE	0E1g2UgZ2k8N9jTCDzmsBw	11.0	2015	0.61	0.6559999999999999	0.0	1.0	0.341	143.861	205333
bp1WRAbntkDlkEZ1	57LP4yVIIBkRLWbq0ETF4K	52.0	2005	0.672	0.603	2.0	0.0	0.655	113.194	313053
bp2I8dOUjZleGIKC	2CnH4xbQYq0RmCzf4HjlQZ	48.0	2018	0.307	0.632	9.0	1.0	0.193	169.579	218387
bp640JhsImm5qItO	38kvK113d0T1tO8oi8wnPt	36.0	1965	0.545	0.154	8.0	1.0	0.192	103.228	198147
bp8arlsToUiyzrhP	2uqcO6tekmp5vvg2FQZhae	24.0	2019	0.565	0.8590000000000001	1.0	1.0	0.305	128.011	329701
bp9s81gTnOmpFiTC	6L5DNhZEY4Zd2mGof2ZBIa	34.0	2017	0.8029999999999999	0.929	6.0	1.0	0.88	128.002	237182
bpEs6TI0BedQ56UM	782CtiHdMegNYBUegMLxy8	31.0	2016	0.463	0.657	1.0	1.0	0.569	101.005	236476
bpHuwBsyiNWnttM2	3BsNSXrlWerfVTL5hjcJ3C	44.0	2018	0.585	0.928	5.0	1.0	0.547	104.007	196052
bpILIGpeZWw8DEKT	2MANttYFkeX6Jmxb0G7n36	28.0	2004	0.239	0.995	10.0	0.0	0.293	126.655	170333
bpMjoM9bBNAPXkpX	5rwwOujLopGmy2G6YhRHiK	50.0	2013	0.499	0.517	0.0	1.0	0.4	89.635	232813
bpMlVVigoNjhBbOH	0ZUo4YjG4saFnEJhdWp9Bt	70.0	2005	0.519	0.7490000000000001	6.0	0.0	0.29	147.905	199947
bpMpPqIR0bzZ72JS	5Kd4uMRkIeLJ1xYQ4tBPlf	34.0	2018	0.443	0.916	4.0	1.0	0.619	173.00799999999995	251480
bpOUEFQrwqqaSbqZ	0QC67UHPWqEwLWTgvS3xTg	21.0	2004	0.59	0.938	11.0	1.0	0.5589999999999999	134.749	228000
bpOUGPiS0HfDEvV2	1yL1TVmTE9IdoBnSi2i7B6	35.0	2014	0.452	0.92	4.0	0.0	0.322	120.001	127880
bpOvLK7FubLHkpha	3ghAANTDFyyj2puibjq90r	17.0	2011	0.295	0.726	3.0	1.0	0.197	167.71099999999996	263253
bpPEeFaxO9l28RKD	4D1AGgjLuTGJ2TZO6OX0uZ	7.0	2012	0.458	0.933	2.0	1.0	0.36	102.048	250200
bpV7L5qZcU2yQC25	5ZwwlEZtTTvXHWsKcqtYlG	31.0	2007	0.594	0.951	1.0	1.0	0.598	137.923	205107
bpbhmiBz18lWW8Rw	1thfIzMJCYeFEA88tNQX4S	42.0	2018	0.8340000000000001	0.65	5.0	0.0	0.334	143.996	177292
bpeTBkcPHl3d4med	6BOYqaEGGCtBnESav3drxS	37.0	2009	0.5479999999999999	0.444	9.0	0.0	0.315	112.398	168827
bpmdSQvfcgUuM0xe	6Ted7KB5tLxmuxHMTOjzj9	43.0	1975	0.589	0.6809999999999999	0.0	1.0	0.823	90.373	226480
bpqrZkYx7SjbnOro	3CDbUezFI66VUDYpyrNSUg	36.0	2018	0.531	0.644	7.0	0.0	0.348	170.06	178883
bpt8tkwr7wWGBN3T	3SV2yDeosH5WpfE7FvJyTa	40.0	2004	0.4320000000000001	0.8540000000000001	7.0	1.0	0.84	139.421	294400
bq2Wxbg81UUNNWRw	582EVyAFKmKPa1bVPSDurJ	56.0	2012	0.486	0.677	5.0	1.0	0.913	120.576	195987
bq3DFXzQdCgL5Yx1	7v1v58oEPSp4SY4RWLkGkT	35.0	2017	0.855	0.825	0.0	1.0	0.722	144.08100000000005	113500
bq67BIT71qr2Hhpx	1FlYPPzFJUNh3KRE36pYbe	60.0	2016	0.394	0.6659999999999999	4.0	1.0	0.561	77.827	226667
bq9Gt7YcuzfnK32Z	0Z7NAD9A7qQS9WpYvMh5gL	30.0	2004	0.478	0.687	9.0	0.0	0.66	188.172	172373
