id	genres
cKwGyxbuy5sRdOmq	post-rock
cKzOCYRp2IiTQ9RD	rap
cL0mTIzWP7Gzp7c8	depressive black metal,black metal
cL1soIrpZpzjo6Ko	country
cL3mHp2L7cv2jOuT	rap,hip hop
cL4V2GI6bedEZUMz	folk,folk,indie folk
cL5QvzKmEUk51KtP	indie rock,rock
cL7QZdFzgM35FgKM	black metal
cL9vfQGzx0gFmKkq	folk,indie folk
cLEq060pwuCYeR4s	pop
cLEr5Al9fJiKZWZc	pop,pop
cLIcIflskXZ5WVoe	pop,rap
cLQBPDq4aJdGW2bO	k-pop
cLRzHBGVKmWVJCpe	motown,soul
cLVxIo3WXY96Tl4S	funk,rare groove
cLXAGfPGBJyIYG2U	rock en espanol,pop,latin
cLcwOeeXBnpe3ibA	folk,singer-songwriter,lo-fi,rock
cLdNKdKKJZoF8lf9	synthpop,new wave,pop
cLg3AIgxxlI1U0sy	downtempo,lounge,electronic
cLkKPegusNN2b7T2	funk,soul
cLpRPKxQgZZs45Qp	emo,alternative rock
cLy09owz3qqpLjvM	forro
cM3NPynkFIUaPoAE	electronic,progressive rock,progressive metal,electronica
cM5WtQps3txHEoKF	post-punk,experimental
cM6novvf2E9mUxml	mpb
cME0Q1pcwmM3zPbI	doom metal,stoner metal
cMFGNvTAOb5R8cFO	folk rock
cMHq7wGL47nCznDW	pop
cMHzioKLJ3XhWhrc	indie rock
cMO4dq9xdYcKGMOE	rock,alternative rock,hard rock
cMPZhiYKTo45edBT	rock
cMVZpcgrmUcg8vrt	disco,pop
cMXaDXpguB78WKz4	indie rock,punk,pop punk
cMcLM4JxjvAzvrmR	rap,hip hop
cMgy1n31cXuAmbJW	nu metal,metal,hard rock,rock,alternative metal
cMiju8TWFYRewV1x	blues
cMkagHnSh9hFCzdw	folk,indie pop
cMpLatJLDdwFN7A5	electropop
cMv6bo6wgNY2sAwU	beats
cMx6sQsjq5NahxOJ	pop punk,easycore
cMxgBEZsjcHVK3Uc	anime,soundtrack
cMytLSBQdhq4LFqs	alternative rock,rock
cMzBqOXTQvndwBLt	post-rock
cN1OMGzugjsgunFl	post-hardcore
cN5k1Fa8KaezHUxP	indie rock
cN7BYKVlJzIpJsVC	trance
cN9g9Un2WSqmqwSM	pop
cNAdC2Ob8ZX1ipI2	punk,rock
cNE4WlmdA7Xu33Ay	electronic
cNHKbeIY83u4VcGF	post-punk,new wave
cNHaeX6IlvQUgONW	rock,indie rock
cNHcvcgWAYjAcgls	mpb,samba,bossa nova,mpb,samba
cNIsRxGn6sYX4idb	ambient,electronic,techno,dubstep
cNJICwIDSSrjIrT9	chillwave,electronic,lo-fi,lounge
cNJY5Jm5i3IEGb4s	post-punk,new wave,punk
cNKYJNTRl7ILeoDv	cumbia
cNLjUAd9pIVBJahv	black metal,gothic metal,symphonic black metal
cNNQixD6SGt9MG9i	avant-garde,psychedelic rock,experimental,punk blues
cNQFW3pirJTrHbQY	rock
cNSJoSeM1UNP0owC	soundtrack,pop
cNTb3CpXBs0mvUC3	rock nacional,pop rock
cNUDSAXlw2OCSMAM	pop
cNVafjNqaV9Lze8p	rock
cNW66Tp890ApWpMm	rap,hip hop
cNaBfiRL8TqBZW0U	grunge,rock
cNaPmhZfszEkIIgR	folk,banjo
cNdw8kEep4wEJ3I3	electronic,art pop,electronic,experimental
cNeygay0bNzKFWC7	rap
cNke4dJsYKI7HpF3	rock,classic rock
cNlFskkKiNCzeB8p	electronic,electro
cNo0pxFGIfbTJaEm	indie rock
cNoKuGJkfM7ViCBi	progressive rock,avant-garde
cNosjyr54xqroDMQ	progressive rock,rock
cNozmZ5NaHrFpzYO	synthpop
cNwhgrcm1LE4SO3P	k-pop
cNylkOoSfpQ0Nnax	folk,singer-songwriter,country
cNz78g8npmp7ysYI	pop
cNzUdLZAdf7cvzrD	experimental,rock
cO0OA3Fd2F2srwrQ	hard rock,classic rock,rock
cO0hcK7KXQ6CfeoP	shoegaze,noise,post-punk,experimental
cO1Bfs9SwtyyDTUQ	indie pop
cO1gYoY54QxnAHqm	disco,pop,electronic
cO5q0ok3K0SDwuw8	mpb
cOCBiSWWCdBqm8qF	pop
cOHkkRt7EoByLR5D	indie pop,synthpop,pop
cOIGzqLwN3trWwvd	country
cOJtkIaiFMt0WIxE	alternative rock,rock,hard rock
cOM8kpuHlHfQOyBb	electronic,hip hop,experimental
cORQdDWUSeoRTuE9	indie rock,garage rock
cOTFYq3WJs2aamwL	shoegaze,alternative rock,indie rock,experimental,experimental rock
cOTxqRZKNVtBCRJo	ebm,industrial,electronic
cOWHM7Mdr9hqTYp8	experimental,folk,experimental,folk
cOWKr1ZqbIwwKjU8	rock
cOaRRyI85av3GRJB	alternative rock,emo,post-hardcore
cOcVskv7gu7xh0s3	rock
cOcbURl3qQdsH8f7	metalcore,post-hardcore,hardcore
cOg8MuwGJJ3Z6zWR	progressive metal,metal,avant-garde
cOiPR0OfSajxdtTf	indie rock
cOomMXDjzbF6NsLC	emo,pop punk
cOsZDpfDUfbIdk38	talent show,pop,pop rock
cOvb38pMHFxZqqvd	singer-songwriter,folk,pop
cOvwgRglOIWEp8uw	rap
cOw2TwHKEYFejSIN	reggaeton
cOxMQvyQ9TGuSkH9	electro house,dubstep,electronic
cP58EtHNp4BnP6L1	dream pop
cP59KBUhzVKfpO4G	deep house
cP5xGVKo0BK2njzW	synthpop
cP9AMmgBfLbHaVEB	soul,rhythm and blues,gospel
cP9xmbOEYnJt7BUW	electronic,electronica
cPF4MpSGByMxUK2l	doom metal,melodic death metal,progressive metal
cPGLqpK3qwRyeMil	rap
cPHYc5G19JWxeGNA	pop,latin pop
cPIOdfswnRIUEHcb	post-rock,experimental,math rock
cPP0q4800MHwV5O8	post-hardcore,metalcore
cPRKjKhLwW0liq38	country
cPTTSRXB0cSjAtdj	soul,drama
cPVfz6r05fo0VF2P	rock,pop
cPa09lVKwJ1DNaA7	pop,rock,pop rock
cPaENFtUEXYOCvTW	folk
cPbMyLwkcm6Xwqdn	dream pop,baroque pop,art pop
cPdiKzgzHnZbuRBo	thrash metal,metalcore,metal
cPfAc5sTPpNzd2Hr	funk,soul,funk,soul,disco
cPgHz4ZEhja9Ir1z	symphonic metal,death metal,symphonic death metal,melodic death metal,progressive metal
cPhmMtrbxptxKv7b	death metal,brutal death metal
cPieBk57rAbhnlVP	reggae,brazilian reggae
cPiq2Zt5blNbgoEd	rock,alternative rock,jangle pop
cPkE9eyJLx6GBoL2	doom metal,progressive metal,gothic metal
cPryd39pUqyB8Xf2	pop
cPtlG1QZ4H22dqjD	progressive metal,hard rock,progressive metal,progressive rock,experimental
cPtopqG0q4TH81Ww	christian rock,rock,progressive rock,progressive metal,gospel
cPu7ZpwDXVIr1pSf	blues
cPvuXnbrewIB5QTp	soul,pop
cPwcAZwc3SyT4OrY	folk,lo-fi
cPxhljA8rCeIz2NQ	new wave,rock,pop
cPz8tVfanvzMxLBZ	classic rock,hard rock,southern rock,rock
cPzO1E5bkXay3Vmw	pop rock,rock,stoner rock
cPzh9elC42T4p66S	house,electronic,trance
cQ0zoRvoRgcnzEjR	post-hardcore,hardcore,hardcore punk,rock
cQ290rikR8d5JKMs	brega,jovem guarda
cQ2962d0RaXKUsCN	pop
cQ2MUYPwEAJFEwTC	new wave,pop,rock
cQ2YZ1yGVMCZCDAq	alternative metal,alternative metal,metal
cQ5hvtT7sqhZfyMO	pop,electronic,indie pop
cQ5rJ1m9d2ufkS80	electronic,experimental
cQ8tEdC1p78bCeeP	dream pop,dream pop,lo-fi
cQ9aC5AF69Xqgm4J	electronic,house
cQBBnkenRJHemesq	pop,electronic
cQCuKJ5Lp9kaNYg7	blues,rhythm and blues
cQInLA12vwoebHKm	rock,indie rock,indie pop
cQL0xyut9r6X4wQC	indie pop,electronic
cQQ53HScKnKwPW2k	pop
cQQTYDQqfAoDXjfF	dub,electronica,dubstep
cQRMb6xyO3P2pGKy	witch house,electronic,experimental,lo-fi
cQSqmYeXnwcPs8Qa	pop,italian pop
cQTUOlCNFuSK0XXA	mpb,folk
cQVfztpEZEtH7r3I	indie pop,electronic,electropop
cQX8si6cR17QDm7A	sertanejo
cQXH0NNQKZqQYTV7	post-rock
cQXXNLHDn2K0JAU2	hip hop,rap
cQZW6TgcmUrRzAdw	electro,chillwave,electronic
cQcHUWFIiGsjaYh9	rap
cQhRyoaFQ1aol9sh	pop
cQl7KcEqknGXNNFc	electronic,electronic
cQpYpEuoSn547lFi	pop
cQqYSTy4xRpdLjLD	hip hop,rap
cQsZfwVrJQcFDRbT	k-pop
cQshYcYPsUiNA7Tp	pop,soul,soul,pop
cQu2iSKTkfzWu3qe	nu metal,alternative rock
cQvvYWmHQUVJ270p	indie pop
cQwJJYBfYuBuWfRd	singer-songwriter
cR310qcPbx3yPlhU	rock,folk
cR3skavEArU08QJT	ambient,pop
cR5LYvKway60BZIk	folk,singer-songwriter
cR5YaiPsiHNa2A1D	alternative metal,hardcore,metalcore,industrial metal,nu metal
cRCJYz480sgU9Ilx	glam rock,rock,classic rock
cRCwKwX2jndH0LqT	teen pop
cREIpXKyN24ZcfNz	punk,pop punk
cRFIidG8QXsT3ZuD	indie rock,rock,alternative rock
cRI3zxuDf33LGRwn	punk,rock,emo
cRPNpRospIL99J3l	pop
cRPoCPByDH6E4CD1	mpb
cRQ5RpQYkoVpd5Vq	eurovision
cRTBOon52QFLYRe5	medieval
cRWdmROxqHaU6LYL	electronic,experimental,experimental
cRZcFdDKBzLxQwtG	technical death metal
cRasPEM8P9BGbxE9	metalcore
cRbAoi8NLm9rrnlZ	post-hardcore
cRdN7qxblxmiwGba	rock,punk,pop rock,pop punk
cRe9XBMjZoTYVttb	rap
cRfTPhckOV9617wU	classic rock,rock
cRioQtkcRfsPU6jS	indie pop
cRk4GZHPrLsmnuJW	electropop,synthpop
cRkOJLfcU1va2jpq	folk,singer-songwriter,classic rock
cRlSolkPPyLHRlgo	shoegaze
cRpqR2V1chRWQkKQ	horror punk
cRsWncYxsSVbAoiT	black metal,black metal,dark ambient
cRwueujQlgRUxjDT	lo-fi,bedroom pop
cRyo7z9ZL2rN5vq1	symphonic metal
cRzzU8FAS9IKsuQM	indie rock,post-punk
cS31IowR78ysCs7E	emo
cS9FjyuWtLskz6Yq	metal,nwobhm
cSEOZMzFdXER4LF4	metalcore
cSH408xEvTSPLV8q	rock en espanol,rock,rock en espanol
cSI0CeKGGQPhipfM	soft rock,singer-songwriter
cSIaUC4rxjB3WLQu	industrial,ambient,electronic
cSJ3rv6DiHqyBJot	rock,indie rock
cSLZRYC8JHiQ07jr	space rock
cSOipWoV5cWsj4N3	breaks
cSSc0hrhi3aRn8S8	singer-songwriter,folk,country
cSWWukAV3ISmlIrr	rock
cSWk0lHkFuaVEHEB	pop
cSYWyyTOQz3EaV7D	rock
cSYlZ5RS3eG4wmFT	post-hardcore,rock,alternative rock,hardcore,punk,post-grunge
cSYnPUZZ1zLFLC9l	new wave,pop,rock
cSb1URdG7rDCAwfy	experimental
cSdDHmQCkhihP9GX	progressive rock,classic rock
cSdEuen1ETmWLagr	lounge,jazz,electronica
cSgG4DEaaEk6l9fW	indie rock,electronic
cShIc1WbzQWUnIwF	soundtrack
cSjTmYmal2erKG62	pop,electronic,electropop
cSwLOppVYPibYJrI	punk,punk,post-punk
cSwwbERmDfAGbfBM	mpb,alternative rock
cSz91lcJDuziR5nx	britpop,rock,britpop
cT0I3IvaD5KERHXg	stoner rock,alternative rock,rock
cT0XBoj0jCPjmD9D	electronic,hip hop,experimental,singer-songwriter
cT5V6t1fbrGBBVLa	folk metal,classical,doom metal,neofolk,folk metal
cT9v8CBz84Y2mwWX	rock,alternative rock,classic rock
cTCbJnrVdtqfH7It	blues,harmonica blues
cTDB4kta6OSTF93P	pop,latin
cTDm1QwJVntibLdL	funk rock,rock,alternative rock,funk
cTDp01McDtKQ50Yt	easy listening,pop,singer-songwriter
cTH8TKQbfLdmyrr3	rock,alternative rock,pop,rock,piano rock
cTHtZcAjYMC82ubn	indie folk
cTHtjiX0rxxyivNa	electroclash
cTJcbf4fDFXJ2k6B	indie rock,britpop
cTJwOlsOW0XRxf9L	rock,alternative rock,funk
cTKycnG91soC0EQP	rock,classic rock,pop,singer-songwriter
cTLTsPtrqfAAQ6Ta	experimental,avant-garde
cTLoKSc0J2DZ24nS	reggae,dub
cTMY5LBX5XHaEHEW	indie rock,indie rock,math rock
cTP2j9HUVS13zHPX	singer-songwriter
cTQOwRHgiBq82udF	pop
cTR9zROwHv8WuPDb	lounge,rock,rock en espanol
cTRE0WDvj7MnnRS1	folk
cTVxUVF6Xzj8dfEx	indie rock
cTWHJcpLkA0NlibH	alternative rock,rock
cTXb8UZG2ITHm4NQ	power pop
cTa95lxDAxlI0cpd	funk,soul,disco,funk,soul,disco
cTbqOxTWV0myvaoB	dubstep,electronic,electro
cTeB6YUmmF3tsC1v	progressive rock,art rock
cTi1R9dcotKX043z	post-punk,new wave
cTmRtu8ujyJvj8He	experimental
cToldkFO18icg4Zi	folk
cTr6UcEgk4Yp9R4q	art pop
cTtJIF88bS9iomwK	latin,pop
cTtbxk7RkaZW4lpq	ambient,ambient
cTvlGd7IXjcUxW09	alternative rock,rock
cTwWuqPCUhkn7MbJ	metal,hard rock
cU7wXxFv0vUJTZwr	pop rock,pop
cUBupJ4sILDUe5Sy	pop
cUCbF1ok6GgZD7Ru	grunge,rock,alternative rock
cUGmgnwGhCDQ4ulL	punk,rock
cUGqbpxby4JC6xkF	progressive rock
cUGxtwHSHzCrcJpr	metal
cUJx27g9JQVC3S41	symphonic metal,metal,symphonic metal
cUNaYKXkpKqYKVf7	electronic
cUOEgAzHxOEhOR27	folk rock
cUOEwsV4MiNAsBrJ	indie pop
cUOkPzemSa9Af4ba	hip hop,rap
cUT2zCZ1hBxr9H0z	electronic,dubstep,experimental,dubstep,ambient,electronic
cUVeTJt6l8bM4jOc	soul
cUaqk07LqH7mddcu	pop
cUeO3Y65UYeoS4Ez	chillwave,electronic,experimental
cUesGsFkY3oAdvl4	gothic metal,symphonic metal,metal
cUhnXuI1KkWNZdOD	progressive rock,progressive metal
cUibVg9FcnNOOqsl	hardcore,hardcore punk
cUn1Agnr3F27ANiw	rap
cUnD8GHLGKXQrVPu	pop,singer-songwriter
cUpfbRVp4wrH4l70	rock,alternative rock,progressive rock
cUrpo51AQb0K4xza	folk,singer-songwriter
cUtnKV2vkqB3hhkX	rock,pop
cUvMHkB50cX9RxWO	funk rock
cUvR7XjomlKmbVz7	shoegaze
cUvZydOJODqWYfMM	punk,rock
cUwO08PluHkE2ldk	glam rock
cUwo9U9CUYIOQDr9	neo soul
cUx8Et6oEmGjK98S	soundtrack
cUyKnIhqwr3gxePO	pop
cV1TbjI0D8OnU1eb	classic rock,southern rock,rock
cV28Dn3tM88BwKUT	soul
cV2axTtnrRZsQKSw	industrial,ebm,aggrotech
cV2mdHFJENCtCFlk	electronic,electropop
cV5bv8uPXuJVSUYR	post-hardcore
cV6chbzMcnw4gpda	alternative rock,rock,electronic,rock,alternative rock
cVB7QKteE2TZn8qC	experimental
cVCqMuErKD65Q3ke	folk
cVDHfQJKI7Dd9R5e	k-pop,pop
cVDbdcVeJlF3FlKy	funk,disco
cVE9Yk7spd59NJkR	rock
cVG8h7Nex5rgm6DS	soundtrack
cVJVrvbtJzwblkpD	electropop,indie pop,spanish indie pop
cVJikU02PKC4ardL	alternative rock,rock,pop
cVMgVJIpEkhFiQlR	hip house,electronic,uk funky,rap,electronic
cVQjAjpEzc72ccwm	folk,psychedelic rock
cVQmK6Bnbg3iumo3	glam rock
cVTCQh0rEu7PmSam	rock
cVTMLGt9NSxjwVPN	christian rock,rock,alternative rock
cVU0ZykRyTXlG52E	electropop
cVUzbzbPzFApg88o	folk,folk rock,classic rock,rock,singer-songwriter
cVYwfz0gxp4WGbz4	post-hardcore
cVZd1wCtRYIqRnaV	soul,pop
cVcJmSfxQdZv3Kyg	country,pop rock
cVck32NYRMtjADFe	synthpop,electronic
cVcw48oa54vuLDRJ	hardcore,rock,country rock,southern rock
cVfhYxoGnyZzAgW9	progressive rock,classic rock,rock
cVi6HsOa2nqh16mn	soul,retro soul
cVkKDFB9NvW85X1q	post-hardcore
cVl5vTAo8OPARwDm	folk
cVlqgjKd0DWRGhtM	alternative metal,metal,rock,hard rock
cVmzVojHKopsgpaL	power metal,symphonic metal,metal
cVpdMdCxieb9KKXE	experimental
cVq3xvukeoaGTDj4	pop punk,punk,pop punk,punk
cVq4qe1lBwuEpR2P	post-punk,new wave,punk
cVqBKYEzu6tQEPsm	melodic death metal,death metal,metal
cVtZB9m3ywEoWBlU	alternative rock,rock,alternative rock,rock
cVuVKT8Tl5LEFWY4	experimental,post-rock,dream pop,noise rock
cVvu8oMv6AWPGcYt	pop,electronic
cW0eE0rzYfdKpxkL	dubstep
cW2bUNqFTYwC9NF6	singer-songwriter
cW5eHaLFzJtKdWuP	girl group,k-pop
cW6IIwQ70Uef6ZWJ	pagode
cW6bTmoVzIPDjGsX	electronic,electronica
cWBOE0IosrW4POKa	folk rock,rock
cWCjFvfpK1kY0TsS	electro,electronic,house,electro house
cWDjks5VcCMatWv2	pop,latin
cWFdZdkiO8tGiJUb	eurovision
cWFs6PazoeswuR9r	indie rock,rock,alternative rock
cWJrDbT2y0N6g8Jx	rock,classic rock,new wave,pop
cWKf4Lw9jtlNaNCL	electronic,electronic
cWKiVim5tn46HPcF	soul
cWNdQf6NrseOT0H8	gothic metal,metal,black metal,thrash metal,doom metal
cWOG8lm0mZOLlU3D	power metal,metal
cWQBRKFggbnTQImQ	pop punk,post-hardcore,pop punk,post-hardcore,hardcore
cWRMNyqj2Ve0VQYD	black metal,blues,experimental
cWUXv3e8J2irMmqr	mpb,pop
cWV137J6lp5TkpKh	rock,pop punk,alternative rock,rock,pop punk
cWXpvnMaoOLOcPZx	pop
cWZscMd6GJOhaDUe	pop,indie pop
cWbSwTuaCCKIzs8d	mandopop,c-pop,pop
cWciFYtRy3irW5HI	indie rock,ambient
cWe2qQmt6TWuoXeR	mpb
cWe9u1kyYCBNRkTN	mpb
cWgK28r2kOLFG6q0	pop
cWh8YqCgpj38EZCn	brazilian soul,soul,pop
cWhOUH1b4UTQkEFF	rap
cWi8ZLRpdK8W4qF2	pop punk,shoegaze
cWmDFOBAbxmilQic	indie rock
cWny0RRziN2w7A1x	punk,new wave
cWoZs62UxNCde2Xi	pop
cWvhtEvSvxKEHwiM	atmospheric black metal,black metal
cWz0U0gJgryy0wB0	pop,singer-songwriter,pop
cWznCDq0WrIkq1kl	britpop,piano rock,rock,britpop
cX0CoSnrQl4wUhQv	punk,hardcore
cX6zDjjchTIZcuEH	metalcore,thrash metal,metal,hardcore
cX7kTho2LDnDsvPl	post-punk
cXDcPbV3J4PFkrHF	electronic
cXExj5S6sqLV9yaD	pop punk,emo
cXJIDE4hZyCFm3tD	electronic
cXLBikXAzHvgJaTf	soft rock,pop,pop,rock
cXNZf1KEYCDD6awd	black metal,norwegian black metal
cXObHyfRP9zXpzul	j-pop
cXPPvv2r8ldqZPid	futurepop,electronic,ebm,synthpop,industrial,futurepop,ebm,synthpop
cXR3WFtVKCY6ThBE	progressive rock
cXRLSzLC9RJWEHmo	neofolk,post-punk,industrial
cXTVGLCOksWefM7q	pop
cXUDevF1UTQ1oGvP	country
cXXS5AQcwRlU8AW0	pop,soundtrack,pop,soul,rock
cXXoUBzQAFJS83Gm	symphonic metal
cXdxPycdCjuyBJTF	folk,folk,singer-songwriter
cXeUV0o6sqmjmVvf	ambient,electronic,pop
cXhSQxOrDoLFB66l	funk,disco,acid jazz,pop
cXimRhwBB8HEPiE4	mpb
cXmOU5ttN71iO3Ak	alternative rock,rock
cXmuOAHeVva1x7CI	martial industrial
cXpIjYKOJrvkTC02	pop,electropop
cXqjq0xYjU0rIeUs	pop,disney
cXs9dz0IjhDMxeDl	piano rock,indie pop
cXsONhwzKXqHbrKb	indie pop,indie rock,indie pop
cXwceMl0xXq2R4CK	alternative rock,indie rock
cXwyAKT5XSljrEPd	punk
cXxuXZwzAetR1tDQ	metal,progressive metal,metalcore
cY2QePIZeDQOWQUT	folk,indie folk
cY31GVxQJGJgTjnr	pop,indie rock,blues,indie pop
cY88PTobeWjSBDgH	synthpop,electronic,witch house
cYGkOz8E6TyqSdMB	rap,hip hop
cYIxuZB9ksGJgCVZ	pop,electronic,synthpop,electronic
cYKlr451wGwKWyBC	glam rock,classic rock,rock
cYN5wDIJMcncJX8V	rock,pop,classic rock
cYR9GRzs4x4fMXyU	blackgaze,black metal,atmospheric black metal,post-black metal
cYRPsFpXLh09PKkh	pop,soul
cYSGx7CggIvpKn61	pop
cYTFJxcSwFKfrqfs	rock,indie rock,folk rock
cYboSOMMLKKWXrn0	funk
cYdAm9O41zULoO6Q	classic rock,hard rock,rock
cYfc9W3pBCsGtWJ3	rock,alternative rock
cYnZY8ZhpFd9TiWj	electronica,electronic
cYvXAl7NTVF6D8e4	k-pop
cYzpDdnrEV8ytiPk	pop
cYztms8iqqaMfYBR	doom metal,progressive metal,metal
cZ0TywRqQ7kugOnX	hardcore,metal,metalcore,mathcore,post-hardcore
cZ0ojw1j8HnfaYVj	soul,jazz,lounge
cZ2puwKGR2AhAXyZ	alternative rock,rock
cZ60ZAdOzGFxHAUj	jazz,folk,soul
cZ8e4ORu3ST8sM0I	rock
cZK68WRFXntfCiiw	post-hardcore,rock,screamo
cZLXN4cyb7de79TL	pop,funk,disco
cZMVCaMBFU7pY3WG	pop,post-disco
cZOXYYyF1v8mfse4	ambient,electronic
cZUKUJb9Qa28Mlkb	soul,motown
cZVVVm06nDjd5y2F	electronic,rap,hard house
cZXcA0XJNGeXkzgu	classic rock,rock,singer-songwriter,pop
cZYK6ABOKS1JcmSN	rock,classic rock,glam rock
cZadqVpaI7T4uq3L	dream pop
cZai4wuRY6OKrpjA	drum and bass,neurofunk,drum and bass,neurofunk
cZbYG48LueVjBBTK	mpb,pop nacional
cZc8se2QZSOz2EUu	jazz,cool jazz
cZcs7Qzk6iUxSnza	indie rock,indie rock,britpop
cZeqpjGfn14qLxnC	experimental,ambient,electronic
cZiZLhWELVsUcNWu	alternative rock,alternative metal,rock,alternative rock,rock
cZl6dcNzgmNjOdsw	celtic
cZlUYot0XoEaHTCf	rock en espanol
cZniLdzjMRHH8qfc	industrial
cZp9QsNfgN4QNwQg	noise,shoegaze,psychedelic rock,space rock
cZq0NEOrY3Ub5Bqc	pop punk,pop
cZvXmWDQVGzmmzNW	hard rock,alternative rock,rock
cZwbpDtaJTmsOnnC	progressive rock,progressive metal
cZxw2bGGvryL8kB8	rap,hip hop
cZzaCPaGM1bWPU9z	pop,eurovision
ca4x6yVOyA6JVZfK	pop
ca5BX45z7VCssiCs	metal,grunge,alternative rock,hard rock
ca5sj2G6Xd9biiTp	dream pop,indie rock
ca63ZXf9xQ1HpqJP	disney,pop
ca8V8gBwB8mhL173	symphonic metal,metal,gothic metal
caASZzMAhqojU1IK	pop
caEEzk3QHJKY4iKu	electronic,electro,house
caFDS32x2mOesW4E	indie pop
caFfGdf749SVI52F	singer-songwriter
caIrHvYkNLrZhxtL	pop
caIxePhrQATiiIUs	rock,indie rock
caPnPHyt6U3FiOvq	dark ambient,drone,doom metal,ambient,experimental
caRugLOKcXrHLy24	progressive rock,experimental,rock
caSxHEi0hF35ZKoR	glitch,electro
caTW3OAfBW95HCSh	post-hardcore,screamo,hardcore
caV0HPwne3x2wbsg	lo-fi
caWnywsQKdyH9BmU	singer-songwriter
caYbeFs4bQtlKudk	pop,latin pop
caYj28Pltgb78DvX	mpb
caZH2lzPJsjdxQkW	progressive rock
caaFYc1ebUhHPWBF	trova,cantautor
cabFmNQGqRzD5ziI	pop
cactoOqzgitbJjr8	rock
caeKeufU7ViI0NQr	experimental
caewzR0EeXtTWq4E	dream pop,dark ambient,electronic,electronic,dream pop,experimental
cajvnCNO7E2alXr2	folk rock,indie folk,folk,post-punk,folk rock,indie folk,folk
car4vI0dgo5yW2Rg	emo,pop punk
carLoQGKt5SlMsVw	rap
carn5assZi5ox3zv	indie rock
casARzBbbmKyB91j	rock,britpop,indie rock,alternative rock
casUPnCcOhpJdGfO	ambient,drone,electronic,experimental,ambient,drone,electronic
catcs8I03f6qMA7F	mpb
cauByrncno7LQDFg	progressive metal,djent,metal
caukTbGx7H9dKWiw	industrial metal,industrial
cavk0sXOTxs3FLJk	punk
cazEIuhEpvOfCfmG	pop
cb0dqJprmlvysUl3	progressive house
cb3RXhROWAUqyCU7	blues,chicago blues
cb4MutUNdMebAOK8	house,ambient
cb4PJMCJsc9JQICA	rap
cb51NOSVldB4XFwE	indie rock,garage rock,alternative rock
cb5gvfeFD4iMcoPs	rap,rap
cbCORTXCNcvjkLnX	indie rock,indie pop
cbDlidoGFPkN7eQW	punk
cbF4N6anFipVB4Ph	alternative rock
cbK0MAE7jhFIlsYL	pop
cbKO0M85Nzw1phfK	pop,pop rock
cbSLtuSTckqjnEKw	power metal,symphonic metal,metal
cbdRIdnB7YBHES9D	folk
cbeT3dNk6qTKFwWs	classic rock,classic rock,rock
cbhQ96fKoe5pWUrM	hip hop
cbhQazwwLXFHQnjE	indie rock
cbio3wXvN52hhZGQ	classic rock,rock
cbmbqqavL2ly1PZH	classic rock
cbn1PqoP6tr1GBs5	thrash metal,metal,death metal
cbsi5I0phhVwfDiT	jazz,hard bop
cbtBAM0vcFg9NsPi	post-metal,progressive metal
cbtvQY7aA7rNlLLO	funk
cc3l1tmMZ9DNFGGx	post-hardcore,nintendocore
cc5Xy1xkGsXdY9Bz	folk,irish folk,celtic
cc6HJBSgiK94QJse	grunge,rock,alternative rock
ccAUDOiBLnWq6JO9	krautrock,experimental,progressive rock
ccGFkEAoSJY2WaBw	britpop
ccKsLk75v8BUUwRb	samba,mpb
ccOXbPz8sfrIfZrV	punk,visual kei
ccPE33IJKr7tYylN	funk,funk carioca
ccTJG9LUhkfyASPI	pop,singer-songwriter
ccW0UyFpJaH6Jp7S	rock,alternative rock,funk,funk rock,rock,alternative rock,funk rock
ccWir87lwxa8cehO	mpb
ccas1I9pKLO4AsGl	mpb
ccd339INJVA0A227	pop
ccdv5vylDJcLJ3YQ	rock
cceXYcTE73eQ7pKR	mpb
cchVsXfS1DvcKzZU	metalcore,hard rock,metalcore,melodic hardcore,hardcore
cciNyHBq9rkjKLyy	experimental,mpb,rock,experimental,mpb
ccjDYUnDQNkFPasP	grunge,alternative rock,rock
ccnXmCbuv5I0Mxji	bossa nova
ccrFaMUpPujuqpvl	latin
ccrlIoCryxEr9MkM	rock,blues
ccrupIH0FdZQiDUT	indie pop,pop
ccs2vuKZfAgrrojJ	new wave,synthpop,new romantic
ccuPZ7Z9obk3Efg8	pop,indie pop
ccwcB9KDEguPlGPe	post-punk,experimental,industrial
cd2mZcSgcOnNNMpB	j-rock
cd54wVaaX618694g	pop,romantico
cd5uIvnTDqe9UrT9	mpb
cd6olQ8uvmtJq3C4	downtempo
cd81dJky4GEFzf4B	electro
cd8Zqmts1BT0liZH	rock
cd90kCFqxQj1q0ey	world,morna,latin
cdCXz7f5nvgRXNHc	gothic rock,drone,experimental,noise,ethereal wave
cdFZ83UZA4BQKaUk	country,country,folk,singer-songwriter
cdGrwxzgcFXC98Jj	samba,mpb
cdHiry7cJlA21jfe	progressive rock,rock
cdIP6qid3eyx9nVx	samba,jazz,big band,ragtime
cdJ5EdR3r20AhgX6	progressive rock,dark ambient,ambient
cdL50yldr3nCPYxD	power metal,metal,symphonic metal
cdMbHSevND9popWK	post-punk,new wave
cdNV17wYeJQJFS57	country
cdOSxOYhgfyw616b	punk,classic rock
cdRPI6v1DmHSYKFO	pop,electronic
cdTnrRo8zzdRxase	pop
cdU4raLxkAChxEE4	pop
